loss_first20,loss_last20,plasticity,t
3.576810836791992,3.389653730392456,0.052325134005428875,300
3.477678346633911,3.3258369088172914,0.04366172562218902,2500
3.4121476888656614,3.295271027088165,0.03425310754415142,5000
3.370699667930603,3.263983356952667,0.031659987972702704,7500
3.3525707125663757,3.277348208427429,0.022437261005280037,10000
