t,loss,entropy,gate_open,updated
67,3.026258945465088,3.1586689949035645,0,0
68,3.6030771732330322,3.39578914642334,1,1
69,3.562898874282837,3.437405586242676,0,0
70,3.56451678276062,3.294996738433838,0,0
71,3.576784372329712,3.4289674758911133,1,1
72,3.678590774536133,3.62888240814209,1,1
73,4.0163750648498535,3.6022708415985107,1,1
74,3.730333089828491,3.323514699935913,0,0
75,3.4671802520751953,3.331955909729004,0,0
76,3.51411771774292,3.2954659461975098,1,1
77,3.679133892059326,3.3564453125,1,1
78,3.4632930755615234,3.3773019313812256,1,1
79,3.7867181301116943,3.3119711875915527,1,1
80,3.3921420574188232,3.2449193000793457,0,0
81,3.524871826171875,3.213146686553955,0,0
82,3.505906343460083,3.2926597595214844,0,0
83,3.754188060760498,3.4260079860687256,0,0
84,3.32793927192688,3.0504136085510254,0,0
85,3.5505332946777344,3.358396530151367,1,1
86,3.653726577758789,3.347320556640625,1,1
87,3.725930690765381,3.2682127952575684,1,1
88,3.7884466648101807,3.473918914794922,1,1
89,3.390671968460083,3.0185530185699463,0,0
90,3.34873366355896,2.9911293983459473,0,0
91,3.5710816383361816,3.1636300086975098,0,0
92,3.649418830871582,3.317392349243164,0,0
93,3.8248744010925293,3.1384835243225098,1,1
94,4.123647689819336,3.514892578125,1,1
95,4.151013374328613,3.656184673309326,1,1
96,3.624279737472534,3.2343950271606445,0,0
97,3.532768964767456,3.1279685497283936,0,0
98,3.2977004051208496,3.058903217315674,1,1
99,3.5068538188934326,3.187012195587158,0,0
100,3.7612216472625732,3.2689576148986816,1,1
101,3.6607704162597656,3.3608694076538086,0,0
102,3.7099571228027344,3.497769832611084,1,1
103,3.5492842197418213,3.308391571044922,1,1
104,3.4807491302490234,3.2834012508392334,1,1
105,3.7249979972839355,3.3536548614501953,0,0
106,3.0204880237579346,2.9569711685180664,1,1
107,3.1966910362243652,3.058429002761841,1,1
108,3.533385753631592,3.3487095832824707,1,1
109,3.5267016887664795,3.197284698486328,0,0
110,3.9257378578186035,3.2696690559387207,1,1
111,2.9285898208618164,2.9253149032592773,0,0
112,2.7875044345855713,2.612550735473633,0,0
113,3.0027620792388916,2.974574565887451,0,0
114,2.9532973766326904,3.0189013481140137,0,0
115,3.3616886138916016,3.164367198944092,0,0
116,3.5396080017089844,3.1858608722686768,1,1
117,3.6137239933013916,3.3531317710876465,0,0
118,3.530592679977417,3.195709705352783,1,1
119,3.538205862045288,3.445126533508301,1,1
120,3.643345594406128,3.450035333633423,0,0
121,3.763944625854492,3.47164249420166,1,1
122,3.787365674972534,3.535095691680908,0,0
123,4.157615661621094,3.7465474605560303,1,1
124,3.8176729679107666,3.6365840435028076,1,1
125,3.6055452823638916,3.3307433128356934,0,0
126,3.807976484298706,3.5753731727600098,1,1
127,3.593229055404663,3.5028481483459473,0,0
128,3.779095411300659,3.557647705078125,1,1
129,3.6633667945861816,3.3370048999786377,1,1
130,3.5959582328796387,3.104295015335083,1,1
131,3.3642969131469727,3.095777750015259,1,1
132,3.2380199432373047,2.902657985687256,0,0
133,3.1571688652038574,3.0330071449279785,0,0
134,3.200902223587036,2.9611048698425293,1,1
135,3.4587316513061523,3.142138957977295,0,0
136,3.2120070457458496,3.109130382537842,0,0
137,3.381112575531006,3.1117653846740723,1,1
138,3.4067752361297607,3.1996829509735107,1,1
139,3.341967821121216,3.2227377891540527,1,1
140,3.304137706756592,3.1650123596191406,0,0
141,3.4394609928131104,3.179276466369629,0,0
142,3.2892515659332275,3.286064624786377,1,1
143,3.5045418739318848,3.2116246223449707,1,1
144,3.3246326446533203,2.946751832962036,0,0
145,3.420574903488159,3.139570713043213,1,1
146,3.2225236892700195,2.920541763305664,1,1
147,3.446523427963257,2.919499158859253,0,0
148,3.6570563316345215,3.066452741622925,0,0
149,3.5831944942474365,3.221405506134033,0,0
150,3.2503116130828857,3.0572588443756104,0,0
151,3.468829870223999,3.0316214561462402,1,1
152,3.3902080059051514,3.0551419258117676,1,1
153,3.7173025608062744,3.0814008712768555,0,0
154,3.2689552307128906,2.8892014026641846,1,1
155,3.2485480308532715,2.8622474670410156,1,1
156,3.6375279426574707,3.081785202026367,0,0
157,3.985078811645508,3.3929169178009033,1,1
158,3.763061761856079,3.374844551086426,0,0
159,3.8864517211914062,3.2212729454040527,1,1
160,3.5598323345184326,2.9460601806640625,0,0
161,3.7272262573242188,3.1983585357666016,1,1
162,3.593126058578491,2.9511709213256836,0,0
163,3.1505465507507324,2.8415136337280273,0,0
164,3.2613418102264404,2.6797566413879395,0,0
165,3.1260476112365723,2.908504009246826,1,1
166,3.595710515975952,3.0033960342407227,0,0
167,2.73880934715271,2.606403350830078,1,1
168,3.2497711181640625,2.8488965034484863,1,1
169,3.2030227184295654,2.9870190620422363,0,0
170,3.0340051651000977,2.7757339477539062,1,1
171,3.3165488243103027,3.090412139892578,1,1
172,3.7488672733306885,3.210265874862671,0,0
173,3.729797601699829,3.26682710647583,1,1
174,3.2485733032226562,2.7144322395324707,0,0
175,3.1440980434417725,2.815835952758789,1,1
176,3.140714645385742,2.7687296867370605,1,1
177,2.6580512523651123,2.296222686767578,0,0
178,2.9810571670532227,2.734560966491699,1,1
179,3.587007999420166,3.0505762100219727,0,0
180,3.438065528869629,3.1063716411590576,0,0
181,3.4711976051330566,3.1946516036987305,1,1
182,3.4358088970184326,3.046541690826416,0,0
183,3.6919665336608887,3.2490081787109375,1,1
184,3.4782333374023438,3.1009011268615723,1,1
185,3.561225175857544,3.1312005519866943,0,0
186,3.8231658935546875,3.2447292804718018,0,0
187,3.7021982669830322,3.2431564331054688,0,0
188,3.916884422302246,3.3019490242004395,1,1
189,3.553225040435791,3.1116745471954346,1,1
190,3.4848437309265137,2.9840431213378906,0,0
191,3.500962257385254,3.0918891429901123,1,1
192,3.661663770675659,3.2639803886413574,0,0
193,3.660156726837158,3.2309136390686035,1,1
194,3.1030259132385254,2.8889870643615723,1,1
195,3.2076773643493652,2.949301242828369,1,1
196,3.5988945960998535,3.2601170539855957,1,1
197,3.4569222927093506,3.2168757915496826,1,1
198,3.445997714996338,3.2305829524993896,0,0
199,3.242003917694092,3.045605182647705,1,1
200,3.3375279903411865,3.0928549766540527,0,0
201,3.4735591411590576,3.340029239654541,0,0
202,3.4551010131835938,3.1784121990203857,0,0
203,3.5995430946350098,3.225187301635742,1,1
204,3.617189884185791,3.186206817626953,1,1
205,3.4848735332489014,3.183361053466797,0,0
206,3.24442195892334,2.9071812629699707,0,0
207,3.307622194290161,3.009817600250244,0,0
208,3.3552398681640625,3.054131269454956,1,1
209,3.412519931793213,3.1857376098632812,1,1
210,3.191397190093994,2.9722628593444824,0,0
211,3.2840144634246826,3.019463300704956,0,0
212,3.494472026824951,2.998558759689331,1,1
213,4.053375720977783,3.3065285682678223,0,0
214,3.7606842517852783,3.131133556365967,1,1
215,3.978999376296997,3.379167079925537,0,0
216,3.6849544048309326,3.2783291339874268,0,0
217,3.8622124195098877,3.328202486038208,0,0
218,3.7617647647857666,3.276082992553711,1,1
219,3.428760528564453,3.042714834213257,0,0
220,3.0827858448028564,2.8452231884002686,0,0
221,3.1425790786743164,2.908839464187622,1,1
222,3.1037395000457764,2.8268346786499023,1,1
223,2.735093116760254,2.5776538848876953,1,1
224,2.8197925090789795,2.5656471252441406,1,1
225,2.962800979614258,2.8797762393951416,0,0
226,2.6958413124084473,2.650648593902588,1,1
227,2.7669084072113037,2.607189178466797,0,0
228,2.845524311065674,2.6601462364196777,0,0
229,3.351846218109131,3.038745880126953,1,1
230,3.048572301864624,2.811300754547119,0,0
231,2.9947562217712402,2.803792953491211,1,1
232,2.9992988109588623,2.6265759468078613,0,0
233,3.264397144317627,2.9205596446990967,0,0
234,2.6828064918518066,2.557694673538208,1,1
235,3.1327743530273438,2.791903495788574,1,1
236,3.029381036758423,2.736781120300293,1,1
237,3.219761610031128,2.718146562576294,0,0
238,3.3905651569366455,2.9836153984069824,0,0
239,3.0680994987487793,2.7369866371154785,0,0
240,2.758690357208252,2.5940699577331543,0,0
241,3.430645704269409,3.013734817504883,0,0
242,2.960970401763916,2.708102226257324,0,0
243,3.6119983196258545,3.2472310066223145,1,1
244,2.9883766174316406,2.8377315998077393,0,0
245,3.1092922687530518,2.8749637603759766,1,1
246,3.5713672637939453,3.259821653366089,1,1
247,3.521040201187134,3.068366050720215,0,0
248,3.3649580478668213,2.863030433654785,1,1
249,3.2760541439056396,3.097871780395508,1,1
250,3.569182872772217,3.282258987426758,0,0
251,3.3776423931121826,3.003563642501831,1,1
252,3.702375888824463,3.2008321285247803,0,0
253,3.3796446323394775,2.9170022010803223,1,1
254,3.439725875854492,3.1459298133850098,0,0
255,3.619978666305542,2.81467342376709,0,0
256,4.082536697387695,2.965808153152466,1,1
257,3.5182695388793945,3.0840306282043457,0,0
258,3.5304017066955566,3.103667974472046,1,1
259,3.7027790546417236,3.0821633338928223,0,0
260,3.771327257156372,2.850926160812378,1,1
261,3.783323049545288,3.119947910308838,0,0
262,3.6633658409118652,3.0669987201690674,0,0
263,3.8013107776641846,3.2058980464935303,1,1
264,3.5568346977233887,2.9644272327423096,0,0
265,3.1403400897979736,2.7861199378967285,1,1
266,3.50321102142334,3.1017489433288574,0,0
267,3.130265474319458,2.8726730346679688,0,0
268,2.7419240474700928,2.6136302947998047,0,0
269,3.1721668243408203,3.1412672996520996,0,0
270,3.123565435409546,3.025333881378174,0,0
271,3.4723942279815674,3.1637778282165527,0,0
272,3.8207013607025146,3.4192733764648438,0,0
273,3.6082308292388916,3.3074212074279785,0,0
274,3.6120712757110596,3.25899600982666,0,0
275,3.5530130863189697,3.3375911712646484,1,1
276,3.152333974838257,3.1866204738616943,1,1
277,3.554370164871216,3.1188392639160156,1,1
278,3.4897940158843994,3.0894880294799805,1,1
279,3.1244616508483887,3.09863543510437,0,0
280,3.713146209716797,3.2582473754882812,1,1
281,3.2062692642211914,3.135495662689209,0,0
282,3.4812302589416504,3.2874557971954346,1,1
283,3.097951650619507,2.959015369415283,0,0
284,3.4174396991729736,3.1529979705810547,0,0
285,3.5666661262512207,3.298264503479004,0,0
286,3.340214252471924,3.0665204524993896,1,1
287,3.562363624572754,3.2090067863464355,0,0
288,3.5524027347564697,3.3521180152893066,1,1
289,3.627525568008423,3.2701330184936523,1,1
290,3.5461368560791016,3.3674440383911133,1,1
291,3.4390268325805664,3.028140068054199,1,1
292,3.6706626415252686,3.230567216873169,0,0
293,3.393984794616699,3.038970470428467,0,0
294,3.717616558074951,3.12734317779541,0,0
295,3.568761110305786,3.0818581581115723,1,1
296,3.3756747245788574,2.955888271331787,1,1
297,2.927650213241577,2.8431859016418457,1,1
298,3.267679214477539,3.047260284423828,0,0
299,2.9221811294555664,2.818923234939575,0,0
300,3.303229331970215,2.777750015258789,1,1
301,3.4135491847991943,3.0166969299316406,1,1
302,3.246842861175537,2.803595781326294,1,1
303,3.7690718173980713,3.254344940185547,0,0
304,3.638125419616699,3.0699915885925293,1,1
305,3.8137056827545166,3.3172295093536377,0,0
306,2.5956034660339355,2.3668088912963867,1,1
307,3.5560052394866943,2.925729751586914,1,1
308,3.4854817390441895,3.068735361099243,0,0
309,3.6785123348236084,3.1587443351745605,1,1
310,3.6223244667053223,3.0491600036621094,0,0
311,3.4460763931274414,3.101527214050293,0,0
312,3.564849853515625,3.057295799255371,0,0
313,3.36378812789917,2.812701463699341,0,0
314,3.071685552597046,2.634911060333252,1,1
315,3.497309684753418,2.9334146976470947,0,0
316,3.932157039642334,3.3099710941314697,0,0
317,3.1609158515930176,2.616854667663574,1,1
318,2.634897232055664,2.253208875656128,0,0
319,3.252675771713257,2.9128432273864746,1,1
320,3.489600896835327,3.0867834091186523,1,1
321,3.1355862617492676,2.8674139976501465,0,0
322,3.1002585887908936,2.7657790184020996,0,0
323,3.137406587600708,2.7532882690429688,0,0
324,3.342475414276123,2.9111411571502686,0,0
325,3.2768473625183105,2.9450290203094482,1,1
326,3.7683496475219727,3.0275485515594482,0,0
327,3.4950315952301025,3.1230173110961914,0,0
328,3.471987247467041,3.108036756515503,0,0
329,3.841892957687378,3.484565258026123,0,0
330,3.5369622707366943,3.1993963718414307,1,1
331,3.7722887992858887,3.173109292984009,1,1
332,3.6431548595428467,3.1804113388061523,0,0
333,3.49672794342041,2.979377508163452,1,1
334,3.2820188999176025,2.6915664672851562,1,1
335,3.4577255249023438,3.0461068153381348,0,0
336,3.5850839614868164,3.1059908866882324,0,0
337,3.527791976928711,3.0473315715789795,0,0
338,3.453371286392212,2.8622994422912598,0,0
339,3.093212366104126,2.554090738296509,0,0
340,3.355861186981201,2.722076892852783,0,0
341,3.037397861480713,2.4198801517486572,0,0
342,3.097407341003418,2.5369873046875,0,0
343,3.3428759574890137,2.752568483352661,1,1
344,3.546151638031006,2.8708460330963135,1,1
345,3.1065304279327393,2.802199363708496,1,1
346,3.6794519424438477,3.1481339931488037,1,1
347,3.5419225692749023,3.066507577896118,1,1
348,3.58097505569458,3.1382482051849365,0,0
349,3.7294204235076904,3.145282030105591,0,0
350,3.5504560470581055,3.0470008850097656,1,1
351,3.5877959728240967,2.91914701461792,0,0
352,4.01378870010376,3.2512223720550537,0,0
353,3.8360307216644287,3.212369441986084,1,1
354,3.6005022525787354,2.924907922744751,1,1
355,3.233081102371216,2.769495964050293,0,0
356,3.6622674465179443,3.0966649055480957,1,1
357,3.6887094974517822,3.3506722450256348,0,0
358,3.6527183055877686,3.1647353172302246,1,1
359,3.5291409492492676,3.247939109802246,0,0
360,4.073708534240723,3.405155658721924,0,0
361,4.30328369140625,3.44354248046875,1,1
362,3.4926185607910156,3.0444869995117188,1,1
363,3.5605781078338623,3.1236252784729004,1,1
364,3.5703327655792236,3.305553913116455,1,1
365,3.4623911380767822,3.124722480773926,1,1
366,3.3017518520355225,3.250232458114624,1,1
367,3.5356435775756836,3.4581336975097656,0,0
368,3.5065906047821045,3.491062641143799,1,1
369,3.603499174118042,3.374870538711548,1,1
370,3.3787686824798584,3.3627583980560303,1,1
371,3.1253812313079834,3.062039613723755,1,1
372,2.6764752864837646,2.6113054752349854,1,1
373,3.1470000743865967,3.0271148681640625,1,1
374,2.479968786239624,2.4869983196258545,1,1
375,3.4747073650360107,3.0179121494293213,1,1
376,3.7231554985046387,3.2613685131073,1,1
377,4.064724445343018,3.2373104095458984,0,0
378,3.014193296432495,2.7206685543060303,1,1
379,3.3620424270629883,3.0523271560668945,0,0
380,3.2823426723480225,2.8819313049316406,0,0
381,3.4988625049591064,3.0674870014190674,0,0
382,3.3282361030578613,2.8850719928741455,1,1
383,3.061753511428833,2.765409231185913,1,1
384,3.0260777473449707,2.7289786338806152,0,0
385,3.0814127922058105,2.911686658859253,0,0
386,3.4510257244110107,2.739792585372925,0,0
387,3.645042657852173,3.141878128051758,0,0
388,3.2520253658294678,2.7985191345214844,0,0
389,3.210719347000122,2.654566764831543,0,0
390,3.1721620559692383,2.626915216445923,1,1
391,3.6033692359924316,3.0502166748046875,1,1
392,4.633189678192139,3.271347999572754,1,1
393,5.371705532073975,3.3146777153015137,0,0
394,2.836602210998535,2.5068740844726562,0,0
395,3.567182779312134,2.926068067550659,1,1
396,3.512521266937256,2.8348355293273926,0,0
397,3.478166341781616,2.8043484687805176,0,0
398,3.4035537242889404,2.766857385635376,1,1
399,3.151878833770752,2.788578987121582,1,1
400,3.5196921825408936,3.0507290363311768,0,0
401,3.6979050636291504,3.124056577682495,0,0
402,3.650175094604492,3.1324267387390137,1,1
403,3.4749677181243896,3.0496597290039062,1,1
404,3.4423985481262207,3.157214879989624,1,1
405,3.7893588542938232,3.385286331176758,0,0
406,3.512777328491211,3.2069146633148193,0,0
407,3.5853230953216553,3.1243629455566406,0,0
408,3.517385721206665,3.161881446838379,1,1
409,3.423353433609009,3.094973087310791,1,1
410,3.420980215072632,3.0955111980438232,0,0
411,3.3705356121063232,2.933051347732544,0,0
412,3.0779073238372803,3.013451099395752,0,0
413,3.2672557830810547,2.943798780441284,0,0
414,3.6250994205474854,3.1150827407836914,0,0
415,3.604620933532715,3.033947706222534,0,0
416,3.237426519393921,2.927133560180664,0,0
417,3.465909719467163,3.151637077331543,1,1
418,3.195652961730957,2.818817138671875,0,0
419,3.611044406890869,3.1701085567474365,0,0
420,3.5472846031188965,3.071655750274658,1,1
421,3.1346828937530518,2.9608044624328613,1,1
422,3.23429012298584,2.846696376800537,0,0
423,3.5051932334899902,3.0116183757781982,0,0
424,3.6317100524902344,3.028017997741699,0,0
425,3.538804054260254,3.0535693168640137,1,1
426,3.60636043548584,3.107128620147705,1,1
427,3.4391796588897705,2.8971738815307617,0,0
428,3.541217088699341,3.0704751014709473,0,0
429,3.9843385219573975,3.324528217315674,1,1
430,3.984867811203003,3.206475257873535,1,1
431,3.8413753509521484,3.03352689743042,0,0
432,3.969719171524048,3.1738710403442383,0,0
433,3.4244213104248047,2.80511736869812,0,0
434,3.948162317276001,3.109158992767334,1,1
435,3.2895963191986084,2.848557233810425,0,0
436,3.5553369522094727,3.108565330505371,1,1
437,3.2588613033294678,2.774369955062866,0,0
438,3.1486518383026123,2.7443289756774902,1,1
439,3.350499391555786,2.8523550033569336,1,1
440,3.126030683517456,2.7821621894836426,0,0
441,3.186096429824829,2.827883720397949,0,0
442,3.348755359649658,2.893528461456299,0,0
443,3.1840267181396484,3.0277833938598633,1,1
444,2.7504680156707764,2.7081854343414307,1,1
445,2.7987914085388184,2.613156795501709,0,0
446,3.263975143432617,3.006171703338623,0,0
447,3.9230923652648926,3.1865956783294678,1,1
448,3.405723810195923,2.989227771759033,1,1
449,3.8312337398529053,3.223128318786621,1,1
450,4.129125118255615,3.5020840167999268,0,0
451,3.7562968730926514,3.3562798500061035,0,0
452,3.4032773971557617,2.9007294178009033,0,0
453,3.303546905517578,2.7042860984802246,0,0
454,3.222529172897339,2.6253247261047363,0,0
455,3.360322952270508,2.7522621154785156,0,0
456,3.111635446548462,2.6715168952941895,1,1
457,3.047642946243286,2.5577211380004883,0,0
458,2.843817949295044,2.5275068283081055,1,1
459,2.835319757461548,2.4073565006256104,1,1
460,2.797004222869873,2.4866104125976562,0,0
461,3.0932939052581787,2.6550540924072266,0,0
462,3.100630521774292,2.8182640075683594,0,0
463,3.0738718509674072,2.8087525367736816,0,0
464,3.212996482849121,2.875157356262207,0,0
465,3.3206684589385986,2.943739414215088,1,1
466,3.3948676586151123,2.8870811462402344,0,0
467,3.297175407409668,3.0433712005615234,0,0
468,3.0916812419891357,2.9253339767456055,1,1
469,3.2639412879943848,2.9729936122894287,1,1
470,2.925384521484375,2.609004497528076,1,1
471,3.09917950630188,3.0378870964050293,0,0
472,3.127779960632324,3.013984441757202,1,1
473,2.9644317626953125,2.8242311477661133,0,0
474,3.299701690673828,3.119614839553833,0,0
475,3.034262180328369,2.68416166305542,1,1
476,2.8937668800354004,2.8411471843719482,0,0
477,3.133756160736084,2.926405429840088,1,1
478,2.979229211807251,2.800476551055908,0,0
479,3.110124111175537,2.8960280418395996,1,1
480,2.7692983150482178,2.653566598892212,1,1
481,3.6701483726501465,3.0992984771728516,0,0
482,4.201558589935303,3.186143636703491,0,0
483,3.3156380653381348,2.8418874740600586,1,1
484,4.009726047515869,3.269432544708252,0,0
485,3.7323648929595947,3.146196126937866,0,0
486,4.063166618347168,3.2057042121887207,1,1
487,3.7982017993927,3.1261072158813477,0,0
488,3.8640708923339844,3.252786636352539,1,1
489,3.7459561824798584,3.031522750854492,0,0
490,4.157148361206055,3.297731876373291,1,1
491,3.911898374557495,3.076864242553711,1,1
492,3.8593199253082275,3.164341449737549,1,1
493,3.7064292430877686,3.209223508834839,0,0
494,3.4693615436553955,3.0364389419555664,1,1
495,3.2269668579101562,2.800302505493164,0,0
496,3.56829571723938,2.9893507957458496,0,0
497,3.718290090560913,3.1256651878356934,0,0
498,3.56309175491333,3.2376155853271484,1,1
499,3.4189393520355225,3.079866409301758,0,0
500,3.7379062175750732,3.248703718185425,1,1
501,3.7788567543029785,3.179176092147827,1,1
502,3.4943251609802246,3.2033214569091797,0,0
503,3.7319529056549072,3.232325315475464,0,0
504,3.381195306777954,2.9386589527130127,1,1
505,3.2850654125213623,3.015475034713745,1,1
506,3.6337623596191406,3.1814422607421875,1,1
507,3.477982521057129,3.1602425575256348,0,0
508,3.3845460414886475,3.092858076095581,0,0
509,3.747633457183838,3.375412940979004,1,1
510,3.4631190299987793,2.9557607173919678,1,1
511,4.015615940093994,3.511688232421875,0,0
512,3.793482780456543,3.481870651245117,1,1
513,3.4182024002075195,3.285431385040283,1,1
514,3.553280830383301,3.378818988800049,1,1
515,3.4160752296447754,3.061047077178955,1,1
516,3.876892328262329,3.371328830718994,1,1
517,3.8988165855407715,3.2566866874694824,1,1
518,3.426161289215088,3.141873359680176,0,0
519,2.975339651107788,2.7552881240844727,0,0
520,2.7192330360412598,2.3772268295288086,0,0
521,2.8804821968078613,2.6356613636016846,0,0
522,3.188109874725342,2.877819776535034,1,1
523,3.204663038253784,2.8696224689483643,0,0
524,2.865874767303467,2.613342761993408,0,0
525,3.0115795135498047,2.6939351558685303,1,1
526,2.9589672088623047,2.4541659355163574,1,1
527,2.6418423652648926,2.38177227973938,0,0
528,3.1724190711975098,2.839012622833252,0,0
529,3.1196184158325195,2.6369175910949707,1,1
530,3.5647706985473633,2.921560049057007,1,1
531,4.061995983123779,3.4242067337036133,0,0
532,2.86226487159729,2.470236301422119,0,0
533,3.366821527481079,3.004279851913452,1,1
534,3.176875114440918,2.47757625579834,1,1
535,3.481386184692383,3.0507097244262695,1,1
536,3.567997932434082,3.053987503051758,1,1
537,3.766331434249878,3.091681480407715,0,0
538,3.7466557025909424,2.9474780559539795,0,0
539,3.0688486099243164,2.827328681945801,1,1
540,3.3723862171173096,2.79592227935791,1,1
541,3.1874287128448486,2.8773677349090576,1,1
542,3.351672649383545,3.0481185913085938,0,0
543,3.459954023361206,2.837273597717285,1,1
544,2.952387809753418,2.538754463195801,1,1
545,3.3416433334350586,2.903090476989746,0,0
546,2.184814691543579,2.0204882621765137,0,0
547,2.1634042263031006,1.8674089908599854,0,0
548,3.043611764907837,2.5101819038391113,1,1
549,3.606048822402954,3.013772964477539,0,0
550,3.3042681217193604,2.744309902191162,0,0
551,3.515407085418701,2.873889207839966,0,0
552,3.398869752883911,2.7847070693969727,1,1
553,3.269901990890503,2.8442461490631104,1,1
554,3.366076707839966,2.9733223915100098,1,1
555,2.727015495300293,2.3965325355529785,1,1
556,2.950866222381592,2.326885938644409,0,0
557,2.8693549633026123,2.5378401279449463,1,1
558,3.3682451248168945,2.9163403511047363,0,0
559,3.513367176055908,2.779679536819458,1,1
560,3.649057626724243,3.0817322731018066,1,1
561,3.2310147285461426,2.8775391578674316,1,1
562,3.2790820598602295,2.9036705493927,1,1
563,3.393104076385498,2.948859691619873,0,0
564,3.373810291290283,2.860672950744629,1,1
565,2.7818331718444824,2.356283187866211,1,1
566,3.3026556968688965,2.8961315155029297,0,0
567,3.47373366355896,2.998363971710205,1,1
568,3.3066396713256836,2.874019145965576,0,0
569,3.8424928188323975,3.261627674102783,1,1
570,3.547213554382324,3.110586643218994,0,0
571,3.117419958114624,2.9195353984832764,1,1
572,2.9118599891662598,2.5656557083129883,1,1
573,3.629729986190796,3.1611275672912598,1,1
574,3.111274480819702,2.8208401203155518,0,0
575,2.686708450317383,2.5358364582061768,1,1
576,2.8574438095092773,2.667369842529297,1,1
577,3.2325940132141113,2.9452295303344727,1,1
578,3.4323325157165527,3.055081605911255,0,0
579,3.743461847305298,3.2676496505737305,1,1
580,3.4528121948242188,3.0973541736602783,0,0
581,3.7788305282592773,3.1654391288757324,1,1
582,3.3332173824310303,2.880638599395752,1,1
583,3.4884917736053467,3.032179832458496,1,1
584,3.5252597332000732,3.170931100845337,0,0
585,3.0207512378692627,2.7435543537139893,0,0
586,3.4298038482666016,3.048762798309326,1,1
587,3.2930409908294678,3.0071892738342285,1,1
588,3.465372323989868,3.092146635055542,1,1
589,3.436340093612671,2.9371540546417236,1,1
590,3.307799816131592,3.06339955329895,1,1
591,2.972787380218506,3.008150577545166,1,1
592,3.308459997177124,2.9828927516937256,1,1
593,3.113223075866699,3.161635398864746,0,0
594,3.043952465057373,2.5847525596618652,0,0
595,3.5078492164611816,2.9407167434692383,0,0
596,3.202502489089966,2.744931221008301,1,1
597,3.132962942123413,2.6968698501586914,1,1
598,3.311274528503418,2.7860143184661865,0,0
599,3.460486650466919,3.01098895072937,0,0
600,3.1535556316375732,2.921265125274658,1,1
601,3.4024674892425537,2.8902273178100586,0,0
602,3.5246922969818115,2.947876453399658,0,0
603,3.434307098388672,3.2246975898742676,1,1
604,3.2956435680389404,2.9601805210113525,1,1
605,3.333662986755371,3.0386734008789062,0,0
