t,cka,drift,heldout_ce
100,,,3.415406972169876
200,,,3.4052318036556244
300,1.0,0.0,3.395179271697998
400,0.9989224076970814,0.0010775923029185952,3.3940463960170746
500,0.9989204306334809,0.0010795693665190953,3.394507795572281
600,0.9978052158582444,0.002194784141755557,3.392767518758774
700,0.9974779423930534,0.0025220576069465706,3.3849801123142242
800,0.9974234416007524,0.0025765583992476415,3.38637837767601
900,0.9973086874478864,0.002691312552113634,3.393441915512085
1000,0.9962999909450506,0.0037000090549493825,3.3881386518478394
1100,0.9965474626048492,0.0034525373951508342,3.3797572553157806
1200,0.9956577470198628,0.00434225298013724,3.3868101835250854
1300,0.9938602149684687,0.006139785031531342,3.3697523176670074
1400,0.9951487985749763,0.00485120142502371,3.3816677629947662
1500,0.996016107113764,0.003983892886236018,3.3746376633644104
1600,0.9945116952784299,0.005488304721570136,3.379885494709015
1700,0.9928665714990337,0.007133428500966321,3.3911313116550446
1800,0.99438265499656,0.005617345003440022,3.3853121399879456
1900,0.9952162646488031,0.004783735351196916,3.379843592643738
2000,0.9960397068026213,0.003960293197378673,3.375430107116699
2100,0.9963353329682867,0.003664667031713309,3.372999221086502
2200,0.9942935740531988,0.0057064259468011524,3.371665209531784
2300,0.994420798489047,0.005579201510953036,3.3851095139980316
2400,0.9966725742721703,0.003327425727829736,3.3799332082271576
2500,0.9973873692927548,0.002612630707245156,3.3676000833511353
2600,0.9962383877366461,0.0037616122633539195,3.3714722096920013
2700,0.9960438391918794,0.003956160808120557,3.3787862956523895
2800,0.9960980388909502,0.003901961109049834,3.368075132369995
2900,0.9953949812082646,0.00460501879173536,3.3703405261039734
3000,0.9963862488374863,0.003613751162513723,3.3709120750427246
3100,0.9976152484538507,0.0023847515461492552,3.3821065425872803
3200,0.9969925806018459,0.0030074193981540764,3.3752258121967316
3300,0.9972198404721678,0.002780159527832171,3.380105197429657
3400,0.9963740606691257,0.003625939330874295,3.3700030148029327
3500,0.9961776382399958,0.003822361760004167,3.3786011040210724
3600,0.9967692323603142,0.003230767639685772,3.371480941772461
3700,0.9965902268485166,0.0034097731514833862,3.3796114027500153
3800,0.9960953010456176,0.0039046989543823907,3.371074676513672
3900,0.9956511451810506,0.004348854818949421,3.4010138511657715
4000,0.9961622508541701,0.003837749145829905,3.373202860355377
4100,0.995949219691507,0.0040507803084930405,3.3818634152412415
4200,0.9964188543706503,0.003581145629349747,3.3737142086029053
4300,0.9959132568676444,0.004086743132355575,3.376167356967926
4400,0.9958926624514474,0.0041073375485526364,3.3715509474277496
4500,0.9950067323617803,0.004993267638219723,3.378807485103607
4600,0.9946791875342028,0.005320812465797187,3.3818247318267822
4700,0.9948592050456386,0.005140794954361372,3.372879445552826
4800,0.9962641481734164,0.003735851826583647,3.367132216691971
4900,0.9961146431844183,0.0038853568155816642,3.370183438062668
5000,0.9966288974263646,0.003371102573635376,3.376474827528
5100,0.9959499380824837,0.004050061917516334,3.367246240377426
5200,0.9946526660247734,0.005347333975226576,3.357581704854965
5300,0.9967323611080676,0.0032676388919323784,3.3707881569862366
5400,0.9951987547693075,0.004801245230692475,3.3873706459999084
5500,0.9962083671759846,0.0037916328240154007,3.369258224964142
5600,0.9959752467466639,0.004024753253336066,3.3635173738002777
5700,0.9957827825651325,0.004217217434867471,3.3668742775917053
5800,0.9955845569043066,0.0044154430956934165,3.3682059049606323
5900,0.9953265958144982,0.004673404185501773,3.3674579858779907
6000,0.9953130449074781,0.004686955092521927,3.359326660633087
6100,0.9951282990647258,0.004871700935274226,3.3593850135803223
6200,0.994069204770858,0.005930795229141972,3.365846872329712
6300,0.995059387520501,0.0049406124794989514,3.369042456150055
6400,0.9957588673089809,0.004241132691019112,3.3739298582077026
6500,0.9953932383078437,0.004606761692156347,3.3791835010051727
6600,0.9947682044176857,0.005231795582314347,3.376710742712021
6700,0.9958797903070282,0.004120209692971777,3.3809758126735687
6800,0.9960089284794426,0.003991071520557443,3.3643574714660645
6900,0.9971194006859103,0.0028805993140896824,3.367067813873291
7000,0.9970121005925083,0.0029878994074916676,3.3675434291362762
7100,0.9969440364842284,0.0030559635157716425,3.379628539085388
7200,0.9966811483378684,0.003318851662131639,3.3818220496177673
7300,0.9962897136779898,0.0037102863220102034,3.378271371126175
7400,0.9965303091636859,0.003469690836314099,3.3708944022655487
7500,0.9965222239276713,0.0034777760723286866,3.359788626432419
7600,0.9963653717759758,0.003634628224024161,3.382763832807541
7700,0.9959867804653281,0.00401321953467193,3.3733400106430054
7800,0.9953521174635963,0.004647882536403691,3.368730515241623
7900,0.9963479707361396,0.0036520292638604346,3.3681688606739044
8000,0.9961551531580639,0.0038448468419360893,3.358504742383957
8100,0.995462283930585,0.004537716069414999,3.374156653881073
8200,0.9956024986030004,0.00439750139699957,3.3678700923919678
8300,0.9950256285634574,0.004974371436542557,3.369188815355301
8400,0.9955594846554459,0.004440515344554141,3.3676267862319946
8500,0.9947204781260491,0.005279521873950865,3.370164781808853
8600,0.9964053284418277,0.00359467155817228,3.3688196539878845
8700,0.9958448772968591,0.00415512270314089,3.3644765317440033
8800,0.9962798679430861,0.003720132056913905,3.3678985238075256
8900,0.9951753157442326,0.004824684255767431,3.377964049577713
9000,0.9950912882371888,0.004908711762811158,3.369174748659134
9100,0.9960744145748399,0.003925585425160083,3.3642986118793488
9200,0.9958504929592924,0.004149507040707601,3.371481269598007
9300,0.9952960554036949,0.004703944596305076,3.374292343854904
9400,0.9943072902161284,0.005692709783871597,3.3784122467041016
9500,0.994152386094382,0.005847613905618054,3.367778927087784
9600,0.9953969245574161,0.0046030754425838705,3.368193656206131
9700,0.9953104160407467,0.004689583959253341,3.3735855519771576
9800,0.9929447116148883,0.007055288385111713,3.3637720346450806
9900,0.9944523393628736,0.005547660637126417,3.3538102209568024
10000,0.9932516065098496,0.006748393490150439,3.3673349916934967
