t,loss,entropy,gate_open,updated
4801,3.1697890758514404,2.747274875640869,1,1
4802,3.3291640281677246,2.945960521697998,1,1
4803,3.2610621452331543,2.981386661529541,1,1
4804,3.0540719032287598,2.8651509284973145,0,0
4805,3.2819278240203857,3.0754435062408447,1,1
4806,3.1433796882629395,2.962275505065918,1,1
4807,3.292710304260254,2.9003968238830566,1,1
4808,3.177816152572632,2.8382530212402344,1,1
4809,3.332080602645874,2.9877915382385254,1,1
4810,3.2139439582824707,2.87593412399292,1,1
4811,3.1041061878204346,2.8204140663146973,1,1
4812,3.2132155895233154,3.024538993835449,1,1
4813,3.470656156539917,3.084028482437134,1,1
4814,3.15613055229187,2.850965976715088,1,1
4815,3.0411367416381836,2.6902220249176025,0,0
4816,3.184067726135254,3.035283088684082,1,1
4817,3.6523661613464355,3.1065635681152344,0,0
4818,2.4623382091522217,2.375699758529663,0,0
4819,2.890321731567383,2.617971420288086,0,0
4820,3.15975022315979,2.9551637172698975,1,1
4821,2.944657802581787,2.864403247833252,0,0
4822,2.8050312995910645,2.5715982913970947,0,0
4823,3.2609994411468506,2.9740302562713623,1,1
4824,3.3947784900665283,3.013639450073242,1,1
4825,2.323873281478882,2.113410711288452,0,0
4826,3.178013801574707,2.6705830097198486,1,1
4827,3.5492069721221924,3.1317076683044434,0,0
4828,3.287095308303833,2.8757216930389404,1,1
4829,3.1953842639923096,2.835977554321289,1,1
4830,3.164965867996216,2.690394878387451,1,1
4831,3.377351999282837,3.0032858848571777,1,1
4832,3.4563229084014893,3.0543620586395264,1,1
4833,3.3635854721069336,3.017014503479004,1,1
4834,3.2092511653900146,2.9856700897216797,1,1
4835,3.137779712677002,3.009669303894043,1,1
4836,3.4599719047546387,3.1155662536621094,1,1
4837,2.7958710193634033,2.8653206825256348,0,0
4838,3.037684440612793,2.891658306121826,0,0
4839,3.2275290489196777,3.214836835861206,1,1
4840,3.099149703979492,2.849337577819824,1,1
4841,2.7349741458892822,2.472726345062256,0,0
4842,3.2208478450775146,2.8575167655944824,1,1
4843,3.4341084957122803,2.860602378845215,1,1
4844,2.8933448791503906,2.86202335357666,0,0
4845,3.1705410480499268,3.1072466373443604,1,1
4846,3.1432483196258545,2.948563575744629,1,1
4847,3.1205782890319824,2.9366416931152344,1,1
4848,3.763978958129883,3.327302932739258,0,0
4849,3.697575569152832,3.308894634246826,0,0
4850,3.8587095737457275,3.629080057144165,0,0
4851,2.6866414546966553,2.792365789413452,0,0
4852,2.6589436531066895,2.7629857063293457,0,0
4853,3.3077757358551025,3.2161412239074707,1,1
4854,2.803454875946045,2.9491357803344727,0,0
4855,3.0164432525634766,2.8991267681121826,0,0
4856,3.2809650897979736,2.989936113357544,1,1
4857,3.5271973609924316,3.3984014987945557,0,0
4858,3.706697463989258,3.321613073348999,0,0
4859,3.2488625049591064,3.006561040878296,1,1
4860,3.447392463684082,3.074368476867676,1,1
4861,3.2631123065948486,2.902902841567993,1,1
4862,3.139742851257324,3.03877592086792,1,1
4863,2.99605655670166,2.903904438018799,0,0
4864,3.1177310943603516,2.9811487197875977,1,1
4865,3.354895830154419,3.2854862213134766,1,1
4866,3.5083119869232178,3.216031551361084,0,0
4867,3.3936030864715576,3.307394504547119,1,1
4868,3.28549861907959,2.9891481399536133,1,1
4869,3.3018596172332764,3.088111400604248,1,1
4870,3.368117332458496,3.0657858848571777,1,1
4871,3.081928253173828,2.9814703464508057,1,1
4872,3.244941234588623,2.980001449584961,1,1
4873,3.4124019145965576,3.132462978363037,1,1
4874,3.315741539001465,3.1012749671936035,1,1
4875,2.7413229942321777,2.764901638031006,0,0
4876,3.2266910076141357,2.9637651443481445,1,1
4877,3.002262592315674,3.093874931335449,0,0
4878,3.2453320026397705,2.9570116996765137,1,1
4879,2.8706860542297363,2.887566089630127,0,0
4880,3.3161942958831787,3.057018756866455,1,1
4881,3.2020628452301025,2.84952449798584,1,1
4882,3.352318048477173,2.9985358715057373,1,1
4883,3.1519432067871094,3.086146831512451,1,1
4884,3.141796588897705,2.8963825702667236,1,1
4885,3.2227463722229004,3.1002817153930664,1,1
4886,3.2736191749572754,2.9525632858276367,1,1
4887,3.159144163131714,2.742722272872925,1,1
4888,3.393690586090088,3.051729917526245,1,1
4889,3.6092400550842285,3.3247218132019043,0,0
4890,3.1273186206817627,2.7662646770477295,1,1
4891,2.9176976680755615,2.6258912086486816,0,0
4892,3.5978152751922607,3.211838722229004,0,0
4893,3.649850606918335,3.1272082328796387,0,0
4894,4.1262431144714355,3.6180925369262695,0,0
4895,3.6388254165649414,3.233769416809082,0,0
4896,3.5868687629699707,3.224270820617676,0,0
4897,3.616652250289917,3.24250864982605,0,0
4898,3.5615592002868652,3.127822160720825,0,0
4899,3.3654677867889404,2.905378818511963,1,1
