loss_first20,loss_last20,plasticity,t
3.6106552958488463,3.4059820413589477,0.05668590260292213,300
3.502347302436829,3.3237651944160462,0.050989263070952785,2500
3.4194313406944277,3.2869165539741516,0.03875345736715717,5000
3.3716971397399904,3.266838026046753,0.03109980206295271,7500
3.371490001678467,3.27555513381958,0.02845473893817619,10000
