t,cka,drift,heldout_ce
4700,0.9971415481050614,0.0028584518949386073,3.7547383904457092
4800,0.9970856756472539,0.0029143243527460783,3.753931701183319
4900,0.9971595298236724,0.002840470176327603,3.754958361387253
5000,0.9969365543650812,0.003063445634918782,3.7554335594177246
5100,0.9968518758659854,0.0031481241340145516,3.752967208623886
5200,0.9966785466348528,0.00332145336514722,3.7528530657291412
5300,0.9966061864664031,0.003393813533596912,3.751729190349579
5400,0.9965806917943699,0.0034193082056300783,3.751639097929001
5500,0.9966268990659501,0.0033731009340498552,3.751079261302948
5600,0.9967371370037095,0.0032628629962905276,3.7532151341438293
5700,0.9964581879145514,0.00354181208544857,3.750596731901169
5800,0.9967440813451635,0.0032559186548365426,3.7481910586357117
5900,0.9965569934326234,0.0034430065673766164,3.7516368329524994
6000,0.9962853117884971,0.0037146882115028923,3.7444625198841095
6100,0.9961282306914734,0.003871769308526618,3.74665430188179
6200,0.9956279071617552,0.004372092838244801,3.747566282749176
6300,0.9955309384336637,0.004469061566336308,3.7493839263916016
6400,0.9957262477746351,0.0042737522253648574,3.7503227591514587
6500,0.9958254730222557,0.004174526977744342,3.7475647032260895
6600,0.9958246656901087,0.004175334309891254,3.75079745054245
6700,0.9955269192054557,0.004473080794544337,3.748688369989395
6800,0.9956096863649712,0.004390313635028842,3.7468065917491913
6900,0.9955341537767655,0.0044658462232345375,3.746562033891678
7000,0.9955284662906219,0.004471533709378139,3.7454703748226166
7100,0.9958107678600749,0.004189232139925059,3.749439239501953
7200,0.9958237882161223,0.004176211783877726,3.748272955417633
7300,0.9958817654058922,0.004118234594107761,3.747846007347107
7400,0.9956086339597189,0.004391366040281119,3.7476756870746613
7500,0.9956130469352088,0.004386953064791199,3.7436958849430084
7600,0.9953400537768604,0.004659946223139588,3.7463221848011017
7700,0.9952947190687519,0.0047052809312481125,3.744035542011261
7800,0.9956184674060887,0.004381532593911275,3.7439575493335724
7900,0.9953710894370977,0.0046289105629022664,3.744879513978958
8000,0.9955334129220924,0.004466587077907591,3.7435575127601624
8100,0.9955212028112552,0.004478797188744776,3.740928202867508
8200,0.9955312396367476,0.004468760363252389,3.742798626422882
8300,0.9953414310424663,0.004658568957533693,3.742489367723465
8400,0.995403757841111,0.004596242158888986,3.7429711520671844
8500,0.99533026773743,0.004669732262569948,3.743365556001663
8600,0.9954551204978042,0.004544879502195842,3.747443735599518
8700,0.9955801367846807,0.004419863215319286,3.74072989821434
8800,0.9956741801488764,0.004325819851123569,3.74297958612442
8900,0.9954835670830764,0.004516432916923607,3.7428864240646362
9000,0.9952982255834929,0.0047017744165070985,3.742235630750656
9100,0.9957740098250963,0.00422599017490366,3.742859184741974
9200,0.9956317663400042,0.004368233659995835,3.7442318201065063
9300,0.9954736802060046,0.004526319793995426,3.746656656265259
9400,0.9952039090354806,0.004796090964519384,3.747358113527298
9500,0.9952965486467954,0.004703451353204602,3.7430889010429382
9600,0.9948539460841177,0.005146053915882298,3.7431188225746155
9700,0.9946460058983547,0.005353994101645276,3.7435796558856964
9800,0.9944405351291219,0.005559464870878106,3.742278218269348
9900,0.9949437013247119,0.005056298675288118,3.737188696861267
10000,0.99487325402695,0.005126745973049962,3.7394740283489227
