t,ce,conservation,gate_open,updated
61,4.024211883544922,0.0,0,0
62,3.549372434616089,0.0,1,1
63,3.3877909183502197,0.0,0,0
64,4.025414943695068,0.0,1,1
65,3.4908390045166016,0.0,1,1
66,3.897514581680298,0.0,0,0
67,3.9286386966705322,0.0,1,1
68,4.124612808227539,0.0,1,1
69,4.217217445373535,0.0,1,1
70,3.8126003742218018,0.0,0,0
71,2.8750016689300537,0.0,1,1
72,3.615255117416382,0.0,0,0
73,3.7665371894836426,0.0,0,0
74,4.372167110443115,0.0,0,0
75,4.634255886077881,0.0,0,0
76,3.5942368507385254,0.0,0,0
77,4.322565078735352,0.0,0,0
78,4.43405818939209,0.0,0,0
79,4.150126934051514,0.0,0,0
80,4.175480842590332,0.0,0,0
81,4.1432390213012695,0.0,0,0
82,4.134949684143066,0.0,1,1
83,4.314959526062012,0.0,0,0
84,3.6050915718078613,0.0,0,0
85,3.343571662902832,0.0,0,0
86,3.7136638164520264,0.0,0,0
87,3.7201499938964844,0.0,0,0
88,3.7031280994415283,0.0,0,0
89,2.6329891681671143,0.0,0,0
90,2.9883084297180176,0.0,1,1
91,3.3439924716949463,0.0,0,0
92,3.500200033187866,0.0,0,0
93,3.8495733737945557,0.0,1,1
94,4.225619316101074,0.0,1,1
95,3.8498499393463135,0.0,0,0
96,2.975130081176758,0.0,0,0
97,2.7122209072113037,0.0,1,1
98,3.808861017227173,0.0,0,0
99,4.2553815841674805,0.0,1,1
100,3.9174704551696777,0.0,0,0
101,3.8114898204803467,0.0,1,1
102,4.297204971313477,0.0,0,0
103,2.8636791706085205,0.0,1,1
104,3.939711093902588,0.0,1,1
105,3.6360936164855957,0.0,0,0
106,3.5810277462005615,0.0,0,0
107,3.930492639541626,0.0,0,0
108,3.8242850303649902,0.0,1,1
109,2.9727752208709717,0.0,1,1
110,4.001455783843994,0.0,0,0
111,3.175492525100708,0.0,1,1
112,3.586703062057495,0.0,1,1
113,4.524643898010254,0.0,0,0
114,3.94366455078125,0.0,0,0
115,3.9931514263153076,0.0,1,1
116,4.565642833709717,0.0,0,0
117,3.585562229156494,0.0,0,0
118,3.346778392791748,0.0,0,0
119,3.461261034011841,0.0,0,0
120,3.771820545196533,0.0,0,0
121,3.662301540374756,0.0,0,0
122,3.292957067489624,0.0,1,1
123,4.003170490264893,0.0,0,0
124,3.7294728755950928,0.0,1,1
125,3.515214443206787,0.0,1,1
126,4.024751663208008,0.0,0,0
127,3.8556416034698486,0.0,0,0
128,2.686429977416992,0.0,0,0
129,2.0580873489379883,0.0,1,1
130,2.294386386871338,0.0,1,1
131,2.8896548748016357,0.0,0,0
132,2.5283617973327637,0.0,1,1
133,3.6228902339935303,0.0,0,0
134,4.307354927062988,0.0,0,0
135,3.8551197052001953,0.0,0,0
136,4.302851676940918,0.0,1,1
137,4.248152256011963,0.0,0,0
138,4.599727153778076,0.0,1,1
139,4.149767875671387,0.0,0,0
140,4.024491786956787,0.0,0,0
141,4.7204484939575195,0.0,1,1
142,4.310931205749512,0.0,1,1
143,4.733215808868408,0.0,0,0
144,4.365677356719971,0.0,0,0
145,4.677458763122559,0.0,1,1
146,4.369301795959473,0.0,1,1
147,4.1912970542907715,0.0,0,0
148,4.128411293029785,0.0,1,1
149,4.396036624908447,0.0,0,0
150,4.26659631729126,0.0,0,0
151,4.548740863800049,0.0,0,0
152,4.363497257232666,0.0,1,1
153,4.357488632202148,0.0,0,0
154,4.057482719421387,0.0,0,0
155,4.463080406188965,0.0,0,0
156,3.9703550338745117,0.0,1,1
157,4.31381893157959,0.0,0,0
158,4.345785617828369,0.0,0,0
159,4.335822582244873,0.0,0,0
160,4.226076602935791,0.0,1,1
161,4.353372097015381,0.0,0,0
162,3.963336706161499,0.0,1,1
163,4.093051433563232,0.0,1,1
164,4.470950126647949,0.0,0,0
165,4.023654460906982,0.0,1,1
166,4.329044818878174,0.0,0,0
167,3.9298527240753174,0.0,0,0
168,4.445557117462158,0.0,0,0
169,4.399576663970947,0.0,1,1
170,4.360227108001709,0.0,0,0
171,4.233630657196045,0.0,0,0
172,4.612640380859375,0.0,1,1
173,4.493106842041016,0.0,0,0
174,3.973388671875,0.0,1,1
175,4.131927490234375,0.0,1,1
176,4.147402286529541,0.0,1,1
177,4.198287010192871,0.0,0,0
178,3.5472848415374756,0.0,0,0
179,3.855107545852661,0.0,1,1
180,4.086889743804932,0.0,1,1
181,3.9295384883880615,0.0,0,0
182,3.628345012664795,0.0,1,1
183,4.490159511566162,0.0,1,1
184,4.766498565673828,0.0,0,0
185,5.230613708496094,0.0,1,1
186,5.009881019592285,0.0,0,0
187,4.240509986877441,0.0,1,1
188,3.625779867172241,0.0,0,0
189,4.107235431671143,0.0,0,0
190,3.8216543197631836,0.0,1,1
191,4.417242527008057,0.0,0,0
192,3.9984798431396484,0.0,1,1
193,3.904492139816284,0.0,0,0
194,3.842315196990967,0.0,1,1
195,4.291266918182373,0.0,0,0
196,4.498778820037842,0.0,0,0
197,4.409605026245117,0.0,0,0
198,4.3265838623046875,0.0,0,0
199,4.312023162841797,0.0,0,0
200,4.270082473754883,0.0,0,0
201,4.908451080322266,0.0,0,0
202,4.055719375610352,0.0,0,0
203,4.675720691680908,0.0,0,0
204,4.19813871383667,0.0,1,1
205,4.088581085205078,0.0,0,0
206,4.438725471496582,0.0,0,0
207,4.364701747894287,0.0,1,1
208,4.17510461807251,0.0,0,0
209,4.145462512969971,0.0,0,0
210,4.259915351867676,0.0,0,0
211,4.4876604080200195,0.0,0,0
212,4.2471818923950195,0.0,0,0
213,4.557072639465332,0.0,0,0
214,4.521451473236084,0.0,0,0
215,4.364762306213379,0.0,0,0
216,4.6458001136779785,0.0,0,0
217,4.390968322753906,0.0,1,1
218,3.0901947021484375,0.0,0,0
219,2.9146535396575928,0.0,0,0
220,1.692289113998413,0.0,1,1
221,1.7511682510375977,0.0,0,0
222,3.0754849910736084,0.0,1,1
223,2.8768084049224854,0.0,0,0
224,3.0998144149780273,0.0,1,1
225,3.324937582015991,0.0,1,1
226,2.987316608428955,0.0,0,0
227,4.009599685668945,0.0,1,1
228,3.7158985137939453,0.0,0,0
229,4.036222457885742,0.0,0,0
230,4.107494831085205,0.0,0,0
231,3.1470530033111572,0.0,0,0
232,4.241055488586426,0.0,0,0
233,4.365373134613037,0.0,0,0
234,4.508363723754883,0.0,1,1
235,4.021476745605469,0.0,0,0
236,3.648555040359497,0.0,0,0
237,3.904878854751587,0.0,1,1
238,3.976651191711426,0.0,1,1
239,3.998779535293579,0.0,1,1
240,4.19656229019165,0.0,1,1
241,3.859295129776001,0.0,0,0
242,4.451320171356201,0.0,0,0
243,4.45955228805542,0.0,0,0
244,4.045454025268555,0.0,1,1
245,3.859365463256836,0.0,1,1
246,4.054495334625244,0.0,1,1
247,3.664407253265381,0.0,1,1
248,4.1185526847839355,0.0,0,0
249,4.254613399505615,0.0,0,0
250,3.992257833480835,0.0,1,1
251,4.1472344398498535,0.0,1,1
252,3.935818672180176,0.0,0,0
253,3.989201545715332,0.0,1,1
254,4.166912078857422,0.0,1,1
255,3.4537601470947266,0.0,1,1
256,4.141132831573486,0.0,0,0
257,5.232971668243408,0.0,0,0
258,5.065279006958008,0.0,0,0
259,4.937458038330078,0.0,0,0
260,4.441765308380127,0.0,0,0
261,4.316967487335205,0.0,0,0
262,4.632332801818848,0.0,0,0
263,4.6822991371154785,0.0,0,0
264,4.879805564880371,0.0,0,0
265,4.873579978942871,0.0,0,0
266,5.133527755737305,0.0,0,0
267,3.9096803665161133,0.0,0,0
268,4.324370861053467,0.0,0,0
269,4.287912368774414,0.0,0,0
270,3.763502359390259,0.0,1,1
271,4.136417865753174,0.0,0,0
272,4.0302629470825195,0.0,1,1
273,4.108656883239746,0.0,0,0
274,4.2152581214904785,0.0,1,1
275,3.5830304622650146,0.0,0,0
276,4.231858253479004,0.0,0,0
277,3.9257853031158447,0.0,0,0
278,4.484134197235107,0.0,1,1
279,4.032918453216553,0.0,0,0
280,4.004836082458496,0.0,1,1
281,3.4160983562469482,0.0,1,1
282,3.6059224605560303,0.0,0,0
283,3.811579465866089,0.0,0,0
284,4.343583583831787,0.0,0,0
285,3.760568141937256,0.0,1,1
286,4.481105327606201,0.0,0,0
287,3.9507713317871094,0.0,1,1
288,3.8418750762939453,0.0,0,0
289,3.7744641304016113,0.0,0,0
290,4.399290561676025,0.0,1,1
291,4.087733268737793,0.0,0,0
292,4.027767181396484,0.0,1,1
293,4.193709850311279,0.0,0,0
294,4.336693286895752,0.0,1,1
295,4.223459243774414,0.0,0,0
296,3.904841184616089,0.0,0,0
297,3.3568289279937744,0.0,1,1
298,4.070236682891846,0.0,0,0
299,4.068636894226074,0.0,1,1
300,3.911040782928467,0.0,0,0
301,3.7707247734069824,0.0,0,0
302,4.349017143249512,0.0,1,1
303,4.487004280090332,0.0,0,0
304,4.041263103485107,0.0,0,0
305,2.738098621368408,0.0,1,1
306,3.129578113555908,0.0,0,0
307,3.828732490539551,0.0,0,0
308,2.74043345451355,0.0,1,1
309,3.8493707180023193,0.0,1,1
310,4.452362537384033,0.0,1,1
311,4.464776515960693,0.0,1,1
312,4.04567289352417,0.0,1,1
313,3.94055438041687,0.0,1,1
314,4.173561096191406,0.0,1,1
315,4.219990253448486,0.0,1,1
316,3.2230451107025146,0.0,1,1
317,3.96008038520813,0.0,1,1
318,3.7433905601501465,0.0,1,1
319,3.85026478767395,0.0,0,0
320,3.5357472896575928,0.0,1,1
321,4.478917598724365,0.0,1,1
322,3.529315233230591,0.0,1,1
323,3.236560106277466,0.0,1,1
324,3.572417736053467,0.0,0,0
325,3.6445717811584473,0.0,0,0
326,3.9204282760620117,0.0,0,0
327,4.252386093139648,0.0,1,1
