t,cka,drift,heldout_ce
100,,,3.8930444419384003
200,,,3.880783349275589
300,1.0,0.0,3.871165007352829
400,0.999864337390293,0.00013566260970698796,3.862997740507126
500,0.9998126983890685,0.00018730161093150066,3.855892539024353
600,0.9997044727451109,0.00029552725488912746,3.8553278148174286
700,0.9996991078031183,0.0003008921968816747,3.853582501411438
800,0.9996356899855438,0.00036431001445624833,3.847378969192505
900,0.9992900437075324,0.0007099562924676173,3.8441721200942993
1000,0.9994185945782649,0.0005814054217351261,3.8389688432216644
1100,0.9993926851787115,0.0006073148212885071,3.8275624215602875
1200,0.9994406507374098,0.0005593492625901586,3.822195917367935
1300,0.9993604790480681,0.0006395209519318712,3.8163181245326996
1400,0.9992548117803378,0.0007451882196621851,3.8140113949775696
1500,0.9991761093730165,0.0008238906269835145,3.8109164237976074
1600,0.9992151360967211,0.0007848639032789206,3.814037561416626
1700,0.9990888486574924,0.0009111513425076323,3.8137899935245514
1800,0.9989929910461801,0.0010070089538198879,3.8154826760292053
1900,0.9989416413353595,0.0010583586646405463,3.814016193151474
2000,0.9988268643035506,0.00117313569644939,3.8126990497112274
2100,0.9988160063889217,0.0011839936110783489,3.807439088821411
2200,0.9986789440873326,0.0013210559126674015,3.807982236146927
2300,0.9985433755256967,0.0014566244743032808,3.8077894151210785
2400,0.9984407307633278,0.0015592692366721561,3.808231472969055
2500,0.9985501121113416,0.0014498878886584077,3.8079243302345276
2600,0.9983683736334076,0.0016316263665924202,3.8077991604804993
2700,0.9983244370879464,0.0016755629120536186,3.8095941245555878
2800,0.9983326007495593,0.001667399250440682,3.806508094072342
2900,0.9984812701603113,0.001518729839688704,3.803692638874054
3000,0.9985864010656529,0.0014135989343471156,3.8022450506687164
3100,0.9986136839948092,0.0013863160051907908,3.7995128631591797
3200,0.9985082896086327,0.0014917103913673069,3.799736112356186
3300,0.9984693493535846,0.0015306506464154435,3.796935945749283
3400,0.9983561463551536,0.001643853644846427,3.795019656419754
3500,0.9983085321363299,0.0016914678636701375,3.7956212759017944
3600,0.9982200706711162,0.0017799293288838225,3.791985958814621
3700,0.9981359207284499,0.0018640792715500787,3.794154316186905
3800,0.998037578821174,0.001962421178825946,3.7920998334884644
3900,0.997790692407559,0.002209307592440979,3.7957770228385925
4000,0.9977072724876679,0.0022927275123321156,3.791149824857712
4100,0.9977458473755214,0.0022541526244785892,3.7928927540779114
4200,0.9978108206894931,0.0021891793105068835,3.792960435152054
4300,0.9979607490883998,0.0020392509116001767,3.7937910556793213
4400,0.9978905895986948,0.0021094104013051895,3.7916219532489777
4500,0.9976833591590449,0.0023166408409550643,3.7898228466510773
4600,0.9977595800517638,0.0022404199482362053,3.7902355790138245
4700,0.9976830692686931,0.0023169307313068987,3.791847378015518
4800,0.9976683014950277,0.0023316985049722794,3.7885773479938507
4900,0.9976778378692335,0.0023221621307665252,3.7877257466316223
5000,0.9974582617654052,0.0025417382345948036,3.7894746363162994
5100,0.9974825635841116,0.002517436415888419,3.7912913858890533
5200,0.9973564165830012,0.0026435834169987737,3.792476087808609
5300,0.9972629281408487,0.0027370718591512855,3.791711688041687
5400,0.9973791667187933,0.002620833281206658,3.7910656332969666
5500,0.9973214860212629,0.002678513978737085,3.7920974493026733
5600,0.9972963706299485,0.00270362937005153,3.7903001606464386
5700,0.9972750467299203,0.0027249532700797108,3.7916700541973114
5800,0.9974403209895493,0.0025596790104507328,3.7923836708068848
5900,0.9973945351947316,0.0026054648052683538,3.790844738483429
6000,0.9973684271284873,0.002631572871512722,3.786302238702774
6100,0.9972753538334626,0.0027246461665374477,3.782800853252411
6200,0.9970609806028855,0.002939019397114495,3.7845982909202576
6300,0.9969560366835849,0.003043963316415099,3.78371062874794
6400,0.9970830537616097,0.002916946238390339,3.7840734124183655
6500,0.9972924610819743,0.002707538918025665,3.7843339145183563
6600,0.9972589296622071,0.002741070337792917,3.788929432630539
6700,0.9972444556393182,0.0027555443606818164,3.787098228931427
6800,0.9972661776043907,0.0027338223956092644,3.7834415435791016
6900,0.9972219204681807,0.0027780795318192997,3.783434569835663
7000,0.9970689754124265,0.0029310245875735497,3.785964459180832
7100,0.9971831563659191,0.0028168436340808567,3.7864567637443542
7200,0.997189554109795,0.00281044589020496,3.7861187160015106
7300,0.9970446214641123,0.002955378535887676,3.786216139793396
7400,0.9969563187895528,0.00304368121044718,3.7860234081745148
7500,0.9969077005155662,0.0030922994844337914,3.7854508757591248
7600,0.9967801277915269,0.0032198722084730846,3.7862140834331512
7700,0.9967319798624931,0.003268020137506933,3.7815757393836975
7800,0.9968677479391616,0.0031322520608384474,3.784777820110321
7900,0.9967210545417445,0.0032789454582554667,3.7864204049110413
8000,0.9967850851667166,0.0032149148332834,3.784064620733261
8100,0.996618518336696,0.003381481663303987,3.7839698791503906
8200,0.9966021679821191,0.0033978320178809085,3.7817561328411102
8300,0.9964182525370766,0.0035817474629233903,3.783755749464035
8400,0.9964167786070893,0.0035832213929106738,3.782302677631378
8500,0.9964371660541476,0.0035628339458524394,3.783412843942642
8600,0.9965555159698353,0.0034444840301647295,3.787900447845459
8700,0.9966782677659086,0.003321732234091379,3.781945526599884
8800,0.9967102519673706,0.0032897480326293804,3.78118035197258
8900,0.9965363442515792,0.0034636557484207797,3.7797572910785675
9000,0.9964458000959544,0.0035541999040455963,3.779539078474045
9100,0.9965398971785321,0.003460102821467914,3.7802425920963287
9200,0.9965459022761161,0.003454097723883942,3.7807262539863586
9300,0.9964358790518355,0.0035641209481644953,3.7815801203250885
9400,0.9965564491676898,0.0034435508323101827,3.7815917134284973
9500,0.996554933422647,0.0034450665773529954,3.7844849228858948
9600,0.9965512762274075,0.0034487237725925324,3.7842086851596832
9700,0.9965203139679673,0.003479686032032747,3.7854680716991425
9800,0.9965256114529039,0.003474388547096141,3.782682955265045
9900,0.9966568130664915,0.0033431869335085462,3.7777092158794403
10000,0.9965408351738567,0.0034591648261432795,3.778033047914505
