loss_first20,loss_last20,plasticity,t
3.617393171787262,3.4023684740066527,0.05944189296264118,300
3.4663700580596926,3.343386447429657,0.03547907711371034,2500
3.4202656507492066,3.3101632475852965,0.03219118465479462,5000
3.364124119281769,3.2772695422172546,0.025817887200083295,7500
3.3530571937561033,3.2932390570640564,0.01783987961362467,10000
