t,cka,drift,heldout_loss
100,,,3.456257551908493
200,,,3.452700585126877
300,1.0,0.0,3.478926867246628
400,0.9406518541541045,0.05934814584589554,3.458259791135788
500,0.8511049436331667,0.1488950563668333,3.453887939453125
600,0.892378531126275,0.10762146887372503,3.4522047340869904
700,0.9756125832139513,0.02438741678604872,3.456742078065872
800,0.8388597595325342,0.16114024046746578,3.428891897201538
900,0.837360756166193,0.162639243833807,3.4517531991004944
1000,0.8457497344566745,0.15425026554332555,3.445169895887375
1100,0.8716172262507025,0.12838277374929752,3.395213156938553
1200,0.8155278558174991,0.1844721441825009,3.4056345522403717
1300,0.8266318523638125,0.17336814763618746,3.384222537279129
1400,0.8191859143820782,0.18081408561792178,3.434430480003357
1500,0.8229750569531151,0.17702494304688488,3.4097543358802795
1600,0.8154647259649777,0.18453527403502235,3.3896023333072662
1700,0.8155129633330752,0.1844870366669248,3.381765305995941
1800,0.8173678001315804,0.1826321998684196,3.3858932852745056
1900,0.7944215183744514,0.2055784816255486,3.3794834911823273
2000,0.8155312090454603,0.18446879095453972,3.3689571619033813
2100,0.8202627974197494,0.1797372025802506,3.3609527349472046
2200,0.8197896804643682,0.18021031953563182,3.3559131920337677
2300,0.8165430431764138,0.1834569568235862,3.4009468853473663
2400,0.8210102885777418,0.17898971142225817,3.3697234392166138
2500,0.8169390231199587,0.1830609768800413,3.3496613800525665
2600,0.8130646983168541,0.18693530168314587,3.3772550225257874
2700,0.8137497747235203,0.18625022527647972,3.3446314930915833
2800,0.8157696796307287,0.18423032036927134,3.321608990430832
2900,0.8163253848900494,0.18367461510995065,3.3349757492542267
3000,0.8212781112561732,0.17872188874382677,3.327829360961914
3100,0.8220427756323923,0.17795722436760775,3.311644494533539
3200,0.8318117192135518,0.1681882807864482,3.316534638404846
3300,0.8078996448779764,0.1921003551220236,3.3390869200229645
3400,0.8131148277996099,0.18688517220039014,3.3428237438201904
3500,0.8220821144687299,0.17791788553127008,3.3665707409381866
3600,0.8251255682020386,0.17487443179796136,3.3168219923973083
3700,0.8214705261666349,0.17852947383336515,3.333516627550125
3800,0.8210559832775165,0.1789440167224835,3.3069944977760315
3900,0.8266232213812973,0.1733767786187027,3.348401129245758
4000,0.8275802659862257,0.1724197340137743,3.3436709344387054
4100,0.826465743551116,0.17353425644888398,3.338104099035263
4200,0.8199830257401765,0.18001697425982355,3.3404975533485413
4300,0.8213537477486251,0.17864625225137487,3.3477452397346497
4400,0.810396513205047,0.18960348679495298,3.3422860205173492
4500,0.8173180086827069,0.18268199131729312,3.3472508788108826
4600,0.8145575839705803,0.1854424160294197,3.323911279439926
4700,0.813138874812778,0.18686112518722198,3.3258205354213715
4800,0.8188541413879281,0.18114585861207189,3.3140733540058136
4900,0.8187545825248332,0.18124541747516676,3.3047870993614197
5000,0.8156175794435603,0.18438242055643972,3.3197907209396362
5100,0.8197572161507395,0.1802427838492605,3.3011711835861206
5200,0.8223712299578108,0.17762877004218924,3.3116991817951202
5300,0.8129919878577051,0.1870080121422949,3.3114676773548126
5400,0.8192963970964918,0.18070360290350818,3.3287805914878845
5500,0.8187514001765905,0.18124859982340946,3.3106176555156708
5600,0.8173518894096902,0.18264811059030983,3.304769456386566
5700,0.8140806330883669,0.18591936691163313,3.281560242176056
5800,0.8135646435541698,0.1864353564458302,3.2910129725933075
5900,0.8164673797011336,0.1835326202988664,3.3156579434871674
6000,0.8128732216516119,0.1871267783483881,3.3029299080371857
6100,0.8127484281809216,0.18725157181907837,3.3101822435855865
6200,0.8137497649271258,0.1862502350728742,3.3021216690540314
6300,0.8106699458114703,0.18933005418852966,3.3248146772384644
6400,0.8146478942810962,0.18535210571890381,3.3086583018302917
6500,0.8140422585389459,0.18595774146105415,3.3109623789787292
6600,0.8125535655089399,0.18744643449106013,3.2942701280117035
6700,0.8159448919136574,0.18405510808634262,3.298026829957962
6800,0.8144928006188757,0.18550719938112425,3.3101000487804413
6900,0.8130328717435836,0.18696712825641637,3.283667206764221
7000,0.8044670293693638,0.19553297063063624,3.2964470982551575
7100,0.8067569177177661,0.19324308228223386,3.289124846458435
7200,0.8099137619531089,0.19008623804689107,3.296251595020294
7300,0.807778766379253,0.19222123362074695,3.3157530426979065
7400,0.8094281607053794,0.19057183929462063,3.287310868501663
7500,0.8108188834976058,0.18918111650239422,3.2946270406246185
7600,0.8078330918076614,0.19216690819233861,3.2922233641147614
7700,0.8096957016455422,0.19030429835445783,3.2812851071357727
7800,0.811753333719859,0.18824666628014097,3.2770711183547974
7900,0.8152098417840913,0.18479015821590872,3.3079565167427063
8000,0.8093944744170426,0.1906055255829574,3.3104232847690582
8100,0.8132454130576678,0.18675458694233216,3.3087326884269714
8200,0.8128364994273493,0.18716350057265074,3.2811377942562103
8300,0.8129629949739966,0.1870370050260034,3.284555435180664
8400,0.8073816665871711,0.19261833341282886,3.282176047563553
8500,0.8135473295496156,0.18645267045038438,3.2647526562213898
8600,0.8182907076134202,0.18170929238657985,3.2873348891735077
8700,0.8135074813004673,0.18649251869953265,3.2838215827941895
8800,0.8126645373561237,0.18733546264387635,3.300208032131195
8900,0.8088062593621563,0.19119374063784367,3.280839294195175
9000,0.8105174958180283,0.18948250418197166,3.311903417110443
9100,0.8104932325430685,0.1895067674569315,3.2935809791088104
9200,0.8073608342265781,0.19263916577342188,3.2910168766975403
9300,0.8099335290460464,0.19006647095395357,3.280922055244446
9400,0.8086900928159706,0.1913099071840294,3.2825618386268616
9500,0.8124710977697938,0.18752890223020624,3.2801734805107117
9600,0.8116726635893853,0.18832733641061472,3.2683044970035553
9700,0.8119809209739092,0.18801907902609083,3.2751405239105225
9800,0.814091055106191,0.18590894489380905,3.2723863422870636
9900,0.8111679021704286,0.18883209782957144,3.30209481716156
10000,0.8111536679438978,0.18884633205610224,3.304999679327011
