t,loss,entropy,gate_open,updated
100,3.7104225158691406,3.2173829078674316,0,0
101,3.624217987060547,3.3030824661254883,0,0
102,3.719363212585449,3.4301490783691406,1,1
103,3.50010347366333,3.227837085723877,0,0
104,3.5189590454101562,3.2113547325134277,1,1
105,3.743258237838745,3.2828383445739746,1,1
106,3.038607120513916,2.8666911125183105,0,0
107,3.2433552742004395,3.0515825748443604,0,0
108,3.5212361812591553,3.328714370727539,0,0
109,3.5442874431610107,3.21649169921875,0,0
110,3.9734482765197754,3.2367959022521973,0,0
111,2.9368526935577393,2.8230268955230713,1,1
112,2.6939356327056885,2.639247417449951,0,0
113,2.8997538089752197,2.8687503337860107,0,0
114,2.8635363578796387,2.8887429237365723,0,0
115,3.324030637741089,3.001223564147949,1,1
116,3.489802837371826,3.122279405593872,0,0
117,3.606252431869507,3.3207502365112305,0,0
118,3.5477006435394287,3.1795387268066406,1,1
119,3.5059707164764404,3.3602375984191895,0,0
120,3.644460439682007,3.3718268871307373,0,0
121,3.7398173809051514,3.4029381275177,1,1
122,3.7497494220733643,3.514577627182007,1,1
123,4.1384968757629395,3.6983628273010254,1,1
124,3.801694869995117,3.5804600715637207,0,0
125,3.600083112716675,3.3817882537841797,0,0
126,3.754359006881714,3.569354295730591,0,0
127,3.6614513397216797,3.4322783946990967,1,1
128,3.7580885887145996,3.4715709686279297,0,0
129,3.67098069190979,3.3346734046936035,0,0
130,3.598667621612549,3.081233024597168,0,0
131,3.433532953262329,3.0370748043060303,0,0
132,3.2598044872283936,3.012782573699951,1,1
133,3.2395823001861572,3.042886734008789,0,0
134,3.147843837738037,2.9619743824005127,1,1
135,3.4465584754943848,3.160735607147217,1,1
136,3.2405691146850586,3.0868096351623535,1,1
137,3.3875315189361572,3.0400781631469727,1,1
138,3.3523387908935547,3.1119227409362793,1,1
139,3.346867322921753,3.180753707885742,1,1
140,3.2126760482788086,3.06551456451416,1,1
141,3.4261891841888428,3.142637014389038,1,1
142,3.2606289386749268,3.2316768169403076,0,0
143,3.500990390777588,3.1948907375335693,0,0
144,3.3676857948303223,2.9143075942993164,1,1
145,3.407588481903076,3.108776569366455,0,0
146,3.3288846015930176,2.917177677154541,1,1
147,3.446988105773926,2.9621713161468506,1,1
148,3.656240463256836,3.0773723125457764,1,1
149,3.555095672607422,3.2674508094787598,1,1
150,3.2928130626678467,3.120265483856201,0,0
151,3.440469741821289,3.0714025497436523,1,1
152,3.3199496269226074,3.1042838096618652,0,0
153,3.694027900695801,3.1544814109802246,1,1
154,3.2536237239837646,2.9195547103881836,0,0
155,3.274569511413574,2.9107370376586914,1,1
156,3.6983892917633057,3.171049118041992,0,0
157,4.02393102645874,3.4822802543640137,0,0
158,3.8010783195495605,3.4445409774780273,1,1
159,3.8880112171173096,3.2614574432373047,1,1
160,3.6822526454925537,2.9711244106292725,1,1
161,3.7031478881835938,3.2106451988220215,0,0
162,3.639065980911255,3.0476150512695312,1,1
163,3.0917484760284424,2.9145774841308594,0,0
164,3.2810277938842773,2.760695457458496,1,1
165,3.095435619354248,3.035407066345215,1,1
166,3.564023733139038,3.129786491394043,1,1
167,2.752655029296875,2.801558494567871,0,0
168,3.1686627864837646,2.9625673294067383,0,0
169,3.235591173171997,3.129934310913086,1,1
170,2.99694561958313,2.8777804374694824,1,1
171,3.324928045272827,3.1177902221679688,1,1
172,3.6879944801330566,3.2471704483032227,1,1
173,3.675107717514038,3.318984270095825,0,0
174,3.183471202850342,2.720963716506958,1,1
175,3.066286325454712,2.845301628112793,1,1
176,3.0731046199798584,2.6926798820495605,1,1
177,2.661470651626587,2.2957963943481445,0,0
178,3.058974266052246,2.7908248901367188,0,0
179,3.6248843669891357,3.119389772415161,1,1
180,3.4264800548553467,3.172377824783325,1,1
181,3.5394322872161865,3.2402048110961914,0,0
182,3.4642484188079834,3.1173064708709717,1,1
183,3.7147111892700195,3.3464269638061523,1,1
184,3.4364030361175537,3.0911622047424316,1,1
185,3.589677572250366,3.211500644683838,0,0
186,3.7898449897766113,3.2990965843200684,1,1
187,3.6701574325561523,3.2073991298675537,0,0
188,3.9107041358947754,3.2943358421325684,0,0
189,3.5271713733673096,3.1891608238220215,0,0
190,3.510371685028076,3.0044283866882324,0,0
191,3.5418293476104736,3.140411138534546,0,0
192,3.721540689468384,3.221137762069702,0,0
193,3.683711051940918,3.2182748317718506,0,0
194,3.132485866546631,2.8616769313812256,0,0
195,3.1788153648376465,2.9178671836853027,1,1
196,3.6371402740478516,3.1225833892822266,0,0
197,3.4702565670013428,3.099670171737671,1,1
198,3.478205442428589,3.0855884552001953,0,0
199,3.295586585998535,2.9596333503723145,0,0
200,3.462045431137085,3.0086374282836914,1,1
201,3.520768880844116,3.229978561401367,0,0
202,3.555346727371216,3.138153553009033,1,1
203,3.593564987182617,3.079796552658081,0,0
204,3.6628408432006836,3.0209598541259766,0,0
205,3.538722276687622,3.1680030822753906,1,1
206,3.2612526416778564,2.8390979766845703,0,0
207,3.247008800506592,2.9023733139038086,0,0
208,3.3307547569274902,2.914546251296997,1,1
209,3.401289224624634,3.060150146484375,0,0
210,3.1977267265319824,2.842015027999878,1,1
211,3.2998626232147217,2.941023826599121,1,1
212,3.530681610107422,2.975996494293213,1,1
213,4.033321857452393,3.271327257156372,0,0
214,3.7728326320648193,3.0750954151153564,0,0
215,3.971745491027832,3.321075916290283,0,0
216,3.6321797370910645,3.2032134532928467,0,0
217,3.9286093711853027,3.3261494636535645,1,1
218,3.733036994934082,3.2157435417175293,1,1
219,3.4397106170654297,2.903722047805786,0,0
220,3.006782293319702,2.6783056259155273,0,0
221,3.1535568237304688,2.745760917663574,1,1
222,3.0498785972595215,2.823173999786377,0,0
223,2.7500336170196533,2.639197826385498,1,1
224,2.8479669094085693,2.570586681365967,1,1
225,2.988062620162964,2.905456781387329,1,1
226,2.7308738231658936,2.7361021041870117,1,1
227,2.7596240043640137,2.626084327697754,0,0
228,2.8385255336761475,2.7212717533111572,0,0
229,3.343430280685425,3.0519542694091797,0,0
230,3.1045920848846436,2.9048633575439453,1,1
231,3.032775402069092,2.8616507053375244,0,0
232,3.0368289947509766,2.7573001384735107,1,1
233,3.2780213356018066,2.9532470703125,1,1
234,2.673694610595703,2.566253185272217,0,0
235,3.097285270690918,2.8182320594787598,0,0
236,3.074354410171509,2.8023810386657715,0,0
237,3.262099266052246,2.7415804862976074,0,0
238,3.40861439704895,3.050008535385132,1,1
239,3.0604751110076904,2.7868311405181885,0,0
240,2.8686609268188477,2.6324572563171387,0,0
241,3.4334542751312256,3.077842950820923,1,1
242,2.985530376434326,2.73970890045166,0,0
243,3.61293888092041,3.2667670249938965,1,1
244,2.984586715698242,2.9224820137023926,1,1
245,3.147735118865967,2.8873720169067383,0,0
246,3.512692451477051,3.321934700012207,1,1
247,3.6128382682800293,3.1451680660247803,1,1
248,3.3181092739105225,2.8771307468414307,0,0
249,3.405461072921753,3.1197903156280518,1,1
250,3.6058785915374756,3.3707897663116455,1,1
251,3.372318983078003,3.1408565044403076,1,1
252,3.752023220062256,3.2598719596862793,1,1
253,3.348459243774414,3.008958578109741,1,1
254,3.468865394592285,3.100329875946045,0,0
255,3.637606382369995,2.9402010440826416,1,1
256,4.015990734100342,3.075929641723633,0,0
257,3.5100479125976562,3.0992016792297363,1,1
258,3.5390944480895996,3.0465521812438965,0,0
259,3.70882511138916,3.027827739715576,1,1
260,3.6865391731262207,2.906189441680908,0,0
261,3.7917048931121826,3.051828622817993,0,0
262,3.702460765838623,3.057939052581787,1,1
263,3.902761697769165,3.1291050910949707,0,0
264,3.5525522232055664,2.9728586673736572,1,1
265,3.086768388748169,2.834510326385498,1,1
266,3.4452762603759766,3.146458387374878,0,0
267,3.088259696960449,2.8446154594421387,1,1
268,2.6522216796875,2.728924036026001,0,0
269,3.152177572250366,3.0610597133636475,1,1
270,3.124138832092285,3.002126693725586,0,0
271,3.470689535140991,3.1295113563537598,1,1
272,3.744014024734497,3.398231029510498,1,1
273,3.5192205905914307,3.260957717895508,1,1
274,3.53413987159729,3.2735514640808105,0,0
275,3.3947603702545166,3.2755472660064697,1,1
276,2.9930202960968018,3.1026692390441895,0,0
277,3.5228469371795654,3.1108815670013428,0,0
278,3.5841314792633057,3.1029982566833496,0,0
279,3.1820454597473145,3.110576629638672,1,1
280,3.696453094482422,3.2593650817871094,0,0
281,3.2626938819885254,3.1017165184020996,0,0
282,3.517702102661133,3.258568525314331,1,1
283,3.041795492172241,2.827881336212158,0,0
284,3.4850831031799316,3.1269335746765137,0,0
285,3.687535285949707,3.3083338737487793,0,0
286,3.3736772537231445,2.999269962310791,0,0
287,3.7196195125579834,3.237051010131836,1,1
288,3.6755623817443848,3.315744638442993,0,0
289,3.7228596210479736,3.3448643684387207,1,1
290,3.6727917194366455,3.3952863216400146,1,1
291,3.5607919692993164,3.0821027755737305,0,0
292,3.730149269104004,3.2640221118927,1,1
293,3.4634311199188232,3.1389822959899902,1,1
294,3.6958167552948,3.108046770095825,0,0
295,3.5343127250671387,3.0224103927612305,0,0
296,3.3839874267578125,2.98148775100708,0,0
297,2.8974273204803467,2.7325668334960938,1,1
298,3.2280406951904297,2.855816125869751,0,0
299,2.8731677532196045,2.8370895385742188,1,1
300,3.1713855266571045,2.7625603675842285,0,0
301,3.439549207687378,2.984865665435791,0,0
302,3.264394760131836,2.8021881580352783,1,1
303,3.7530500888824463,3.288400173187256,0,0
304,3.621460437774658,3.058037281036377,0,0
305,3.8020668029785156,3.3091585636138916,1,1
306,2.5571279525756836,2.3604254722595215,0,0
307,3.5538079738616943,2.9082119464874268,0,0
308,3.5070314407348633,3.0112271308898926,1,1
309,3.6358447074890137,3.1044797897338867,1,1
310,3.6195945739746094,3.026825428009033,0,0
311,3.472996234893799,3.0047411918640137,1,1
312,3.550205945968628,2.957149028778076,1,1
313,3.3655333518981934,2.819666624069214,0,0
314,3.0866196155548096,2.6205334663391113,1,1
315,3.4577431678771973,3.0056638717651367,1,1
316,3.7758171558380127,3.1999330520629883,1,1
317,3.1775002479553223,2.7757797241210938,0,0
318,2.5858304500579834,2.4273154735565186,0,0
319,3.2247188091278076,2.9210054874420166,1,1
320,3.4308509826660156,3.108454942703247,0,0
321,3.236351251602173,2.8808236122131348,0,0
322,3.1559553146362305,2.7948853969573975,0,0
323,3.156825304031372,2.8120040893554688,0,0
324,3.2387685775756836,3.0267250537872314,0,0
325,3.1943655014038086,2.9627175331115723,1,1
326,3.7477834224700928,3.0332441329956055,1,1
327,3.480635166168213,3.137153387069702,1,1
328,3.397163152694702,3.166877269744873,0,0
329,3.8896305561065674,3.514617919921875,1,1
330,3.460216522216797,3.2093663215637207,0,0
331,3.7657313346862793,3.196758508682251,1,1
332,3.6318483352661133,3.282703399658203,1,1
333,3.4756765365600586,3.029083013534546,0,0
334,3.3095901012420654,2.8531436920166016,1,1
335,3.3872628211975098,3.2189416885375977,0,0
336,3.559798240661621,3.1838066577911377,0,0
337,3.4514377117156982,3.0668578147888184,1,1
338,3.4324915409088135,3.00649356842041,0,0
339,3.0474653244018555,2.7042136192321777,0,0
340,3.2986326217651367,2.9261889457702637,1,1
341,2.971768379211426,2.6325771808624268,0,0
342,3.0418965816497803,2.7605905532836914,1,1
343,3.334641933441162,2.8423209190368652,1,1
344,3.5946269035339355,2.986234664916992,0,0
345,3.0855090618133545,2.8585596084594727,0,0
346,3.711566925048828,3.2708425521850586,1,1
347,3.589114189147949,3.105306625366211,0,0
348,3.7085068225860596,3.1595025062561035,0,0
349,3.814145088195801,3.1940042972564697,1,1
350,3.611260414123535,3.0900802612304688,1,1
351,3.6205146312713623,3.009636163711548,0,0
352,4.147585868835449,3.2981648445129395,1,1
353,3.8357295989990234,3.313744068145752,1,1
354,3.59478497505188,2.934218406677246,1,1
355,3.261810302734375,2.841468334197998,1,1
356,3.728311777114868,3.2427313327789307,0,0
357,3.773900270462036,3.3940181732177734,0,0
358,3.7115917205810547,3.1726880073547363,0,0
359,3.5048201084136963,3.3003458976745605,1,1
360,4.094305992126465,3.4209232330322266,1,1
361,4.4325103759765625,3.5327212810516357,0,0
362,3.5642600059509277,3.1316752433776855,1,1
363,3.590149402618408,3.2769100666046143,0,0
364,3.6742143630981445,3.304680824279785,1,1
365,3.4791886806488037,3.2062158584594727,1,1
366,3.3824615478515625,3.322735071182251,0,0
367,3.4791646003723145,3.4574365615844727,1,1
368,3.521043062210083,3.4743378162384033,0,0
369,3.657294750213623,3.4718339443206787,1,1
370,3.444225788116455,3.4752349853515625,0,0
371,3.1304445266723633,3.181919574737549,0,0
372,2.7019734382629395,2.8201019763946533,1,1
373,3.2356204986572266,3.2540910243988037,1,1
374,2.574312925338745,2.7457284927368164,0,0
375,3.5682172775268555,3.3586535453796387,1,1
376,3.790630578994751,3.4769279956817627,0,0
377,4.1376423835754395,3.5668163299560547,1,1
378,2.9829671382904053,2.7768607139587402,1,1
379,3.3845231533050537,3.1884186267852783,0,0
380,3.2822227478027344,2.9449586868286133,1,1
381,3.4306845664978027,3.100912094116211,0,0
382,3.214482307434082,2.9054272174835205,1,1
383,2.9478399753570557,2.852647066116333,1,1
384,2.8978655338287354,2.743941307067871,1,1
385,2.96431827545166,2.897125720977783,0,0
386,3.456749439239502,2.7259857654571533,0,0
387,3.7500112056732178,3.079220771789551,0,0
388,3.280985116958618,2.7444686889648438,1,1
389,3.32190203666687,2.6049342155456543,1,1
390,3.1414365768432617,2.5518240928649902,1,1
391,3.5777459144592285,3.016341209411621,1,1
392,4.760154724121094,3.290271282196045,1,1
393,5.3311872482299805,3.320465087890625,1,1
394,2.8632967472076416,2.4662892818450928,0,0
395,3.5010743141174316,2.8803887367248535,1,1
396,3.5511109828948975,2.893954277038574,1,1
397,3.4991962909698486,2.726877450942993,0,0
398,3.408094644546509,2.8101589679718018,1,1
399,3.2141051292419434,2.8805136680603027,1,1
400,3.567094564437866,3.1906180381774902,0,0
401,3.7599921226501465,3.218808174133301,0,0
402,3.526512861251831,3.1631150245666504,1,1
403,3.424388885498047,3.152545928955078,1,1
404,3.487428665161133,3.2730531692504883,1,1
405,3.7958104610443115,3.49300479888916,1,1
406,3.4867708683013916,3.233492851257324,0,0
407,3.500427722930908,3.1436800956726074,1,1
408,3.468580484390259,3.160555362701416,0,0
409,3.3938984870910645,3.140373468399048,0,0
410,3.413611650466919,3.160496711730957,0,0
411,3.3892226219177246,2.979458808898926,1,1
412,3.0812461376190186,2.9347102642059326,0,0
413,3.302741050720215,2.9366202354431152,0,0
414,3.582395315170288,3.1192917823791504,1,1
415,3.593611240386963,2.9941186904907227,0,0
416,3.2139530181884766,2.943596363067627,1,1
417,3.3024556636810303,3.048537254333496,1,1
418,3.247309446334839,2.838352680206299,0,0
419,3.599506378173828,3.151803493499756,1,1
420,3.5528910160064697,2.9790945053100586,1,1
421,3.0939645767211914,2.928555965423584,0,0
422,3.19933819770813,2.9136295318603516,0,0
423,3.446108818054199,3.027097463607788,1,1
424,3.6563096046447754,3.0785887241363525,1,1
425,3.436087131500244,3.1104745864868164,0,0
426,3.638035297393799,3.1582674980163574,0,0
427,3.5048673152923584,3.0858383178710938,1,1
428,3.5674800872802734,3.1896214485168457,0,0
429,3.970623731613159,3.411870002746582,1,1
430,3.968587875366211,3.29158616065979,0,0
431,3.8534247875213623,3.123450756072998,1,1
432,3.948059320449829,3.2367796897888184,0,0
433,3.460299491882324,3.1119041442871094,0,0
434,3.91739559173584,3.276322841644287,1,1
435,3.352281332015991,2.977403163909912,0,0
436,3.5274674892425537,3.2850472927093506,1,1
437,3.310856342315674,2.9475317001342773,1,1
438,3.1158432960510254,2.890611410140991,1,1
439,3.3262341022491455,2.9447145462036133,0,0
440,3.2008087635040283,2.884289264678955,0,0
441,3.284714698791504,2.8986427783966064,1,1
442,3.373464345932007,3.014254570007324,1,1
443,3.280611515045166,3.026400089263916,0,0
444,2.8225762844085693,2.785536766052246,0,0
445,2.8367769718170166,2.6438729763031006,0,0
446,3.266339063644409,3.0835814476013184,1,1
447,3.7978367805480957,3.198909282684326,0,0
448,3.448113203048706,3.0991830825805664,0,0
449,3.8378312587738037,3.2443346977233887,0,0
450,4.090628147125244,3.4639992713928223,0,0
451,3.666086435317993,3.3428421020507812,1,1
452,3.480342149734497,2.9235594272613525,0,0
453,3.4411098957061768,2.769803047180176,1,1
454,3.3691132068634033,2.6392016410827637,1,1
455,3.453636646270752,2.831054449081421,1,1
456,3.059798002243042,2.8723411560058594,1,1
457,2.9089314937591553,2.741556167602539,1,1
458,2.6999855041503906,2.5848655700683594,1,1
459,2.759711742401123,2.4420526027679443,0,0
460,2.838387966156006,2.565347194671631,0,0
461,3.0733730792999268,2.7846782207489014,0,0
462,3.164559841156006,2.958606481552124,0,0
463,3.0551114082336426,2.9635534286499023,0,0
464,3.304527997970581,3.009544849395752,0,0
465,3.336564302444458,3.0768980979919434,1,1
466,3.41294002532959,2.9949147701263428,0,0
467,3.360219717025757,3.1434216499328613,1,1
468,3.1630449295043945,3.0372986793518066,0,0
469,3.4049367904663086,3.0050690174102783,1,1
470,2.932953119277954,2.706089496612549,0,0
471,3.197180986404419,2.9887356758117676,1,1
472,3.1458351612091064,3.0100326538085938,0,0
473,3.0586774349212646,2.773433208465576,0,0
474,3.32719087600708,3.083993434906006,1,1
475,3.0061895847320557,2.6706390380859375,1,1
476,2.8247246742248535,2.7127797603607178,1,1
477,3.0755300521850586,2.772432565689087,1,1
478,2.946734666824341,2.683310031890869,0,0
479,2.9993486404418945,2.8061962127685547,0,0
480,2.762598991394043,2.557389974594116,1,1
481,3.6838784217834473,2.9793667793273926,1,1
482,4.234790325164795,3.1296424865722656,0,0
483,3.3886826038360596,2.852843761444092,1,1
484,3.9967219829559326,3.1767733097076416,1,1
485,3.6730403900146484,3.0759100914001465,1,1
486,3.911827802658081,3.12894868850708,0,0
487,3.6940133571624756,3.0417075157165527,1,1
488,3.798401117324829,3.162973403930664,1,1
489,3.697991371154785,2.98236083984375,0,0
490,4.085268974304199,3.1850075721740723,0,0
491,3.8105220794677734,3.074899673461914,0,0
492,3.89908504486084,3.1459953784942627,0,0
493,3.7441794872283936,3.168825626373291,1,1
494,3.4646074771881104,3.0420567989349365,0,0
495,3.294612169265747,2.814530849456787,0,0
496,3.6477601528167725,2.9163966178894043,0,0
497,3.779390573501587,2.998617172241211,0,0
498,3.5000550746917725,3.09683895111084,1,1
499,3.3848845958709717,2.9234137535095215,1,1
500,3.666830062866211,3.1855692863464355,1,1
501,3.78067946434021,3.0199458599090576,1,1
502,3.49052357673645,3.202890634536743,1,1
503,3.6396350860595703,3.0565309524536133,1,1
504,3.3464102745056152,2.9627609252929688,0,0
505,3.2793164253234863,2.9969687461853027,0,0
506,3.644465923309326,3.212540626525879,0,0
507,3.582073926925659,3.0819594860076904,1,1
508,3.380375862121582,3.0642101764678955,1,1
509,3.7032134532928467,3.3367366790771484,1,1
510,3.4497666358947754,2.914792060852051,1,1
511,3.9935474395751953,3.4691925048828125,0,0
512,3.8257949352264404,3.449591636657715,1,1
513,3.414156913757324,3.2271196842193604,1,1
514,3.5964767932891846,3.339005470275879,1,1
515,3.372704029083252,3.0606069564819336,1,1
516,3.8688950538635254,3.2584404945373535,1,1
517,3.798699378967285,3.300348997116089,1,1
518,3.4076552391052246,3.2275373935699463,1,1
519,2.9717214107513428,2.674332618713379,1,1
520,2.662328004837036,2.3545608520507812,1,1
521,2.870201587677002,2.575204610824585,0,0
522,3.250823736190796,2.862001895904541,1,1
523,3.244727849960327,2.7248380184173584,0,0
524,2.8345787525177,2.4736461639404297,0,0
525,3.08899188041687,2.5552802085876465,0,0
526,2.9518353939056396,2.382606267929077,1,1
527,2.600324869155884,2.301781415939331,0,0
528,3.171475887298584,2.76585054397583,1,1
529,3.0207724571228027,2.6245458126068115,1,1
530,3.591506004333496,3.031917095184326,1,1
531,3.953443765640259,3.4580953121185303,1,1
532,2.8820886611938477,2.5181736946105957,0,0
533,3.3949809074401855,3.010855197906494,0,0
534,3.150592803955078,2.490926742553711,1,1
535,3.4814953804016113,2.946303367614746,1,1
536,3.5009541511535645,3.0086591243743896,1,1
537,3.7440054416656494,3.057927131652832,1,1
538,3.7287163734436035,2.8860957622528076,0,0
539,3.0743489265441895,2.8069095611572266,1,1
540,3.4309027194976807,2.7079994678497314,1,1
541,3.1733109951019287,2.8730666637420654,1,1
542,3.391225814819336,3.043952465057373,0,0
543,3.423798084259033,2.927799701690674,0,0
544,2.993800401687622,2.6389198303222656,0,0
545,3.392890453338623,2.9636247158050537,1,1
546,2.1744539737701416,2.049647331237793,1,1
547,2.232395648956299,1.8561294078826904,1,1
548,3.0770649909973145,2.6488795280456543,1,1
549,3.5933547019958496,3.111720561981201,1,1
550,3.318807601928711,2.797100305557251,1,1
551,3.3897507190704346,2.947321891784668,0,0
552,3.4022505283355713,2.875823497772217,1,1
553,3.3079259395599365,2.9023168087005615,1,1
554,3.379305839538574,3.0687551498413086,1,1
555,2.7119221687316895,2.3719019889831543,0,0
556,2.9922702312469482,2.345839023590088,0,0
557,2.8711843490600586,2.5536818504333496,0,0
558,3.358640193939209,3.0535404682159424,1,1
559,3.5144762992858887,2.6981873512268066,0,0
560,3.6116256713867188,3.05843186378479,1,1
561,3.247620105743408,2.885788917541504,1,1
562,3.326563596725464,2.910541534423828,1,1
563,3.444528818130493,2.8941617012023926,1,1
564,3.3320281505584717,2.74297833442688,1,1
565,2.713061809539795,2.261476993560791,0,0
566,3.331237554550171,2.7914938926696777,0,0
567,3.46907901763916,2.995352268218994,0,0
568,3.334243059158325,2.7698636054992676,0,0
569,3.7748100757598877,3.216216802597046,1,1
570,3.616300344467163,3.0018157958984375,1,1
571,3.2014031410217285,2.967273235321045,0,0
572,2.9333858489990234,2.5785844326019287,0,0
573,3.760261058807373,3.1048026084899902,0,0
574,3.1421303749084473,2.857724666595459,0,0
575,2.6994569301605225,2.510200023651123,1,1
576,2.9235262870788574,2.7297441959381104,1,1
577,3.2256410121917725,3.001291275024414,1,1
578,3.3881404399871826,3.1086273193359375,1,1
579,3.7272353172302246,3.312473773956299,0,0
580,3.4357457160949707,3.118241786956787,1,1
581,3.7259132862091064,3.1783127784729004,1,1
582,3.3279037475585938,2.931285858154297,0,0
583,3.4753074645996094,3.1172351837158203,1,1
584,3.5725581645965576,3.214289903640747,0,0
585,3.125454902648926,2.7883403301239014,1,1
586,3.3670809268951416,3.0636415481567383,0,0
587,3.2811191082000732,3.0449347496032715,1,1
588,3.45515513420105,3.0881245136260986,0,0
589,3.41831636428833,2.9643161296844482,0,0
590,3.302914619445801,3.0852603912353516,1,1
591,3.0484259128570557,3.0636281967163086,1,1
592,3.2911617755889893,2.9879417419433594,0,0
593,3.1962904930114746,3.1508302688598633,1,1
594,3.1029810905456543,2.5611701011657715,1,1
595,3.473390817642212,2.91634464263916,1,1
596,3.163252115249634,2.6455647945404053,1,1
597,3.1214675903320312,2.5743536949157715,0,0
598,3.4136710166931152,2.726461172103882,0,0
599,3.5138967037200928,2.9085230827331543,1,1
600,3.150305986404419,2.8237524032592773,1,1
601,3.4374825954437256,2.8306355476379395,1,1
602,3.445805549621582,2.9255881309509277,0,0
603,3.485297441482544,3.179640293121338,1,1
