loss_first20,loss_last20,plasticity,t
3.608033466339111,3.4082484245300293,0.05537228066690338,300
3.4500784993171694,3.3352389454841616,0.03328606981622317,2500
3.3930989146232604,3.29358948469162,0.02932700531465703,5000
3.357218551635742,3.27383896112442,0.02483591377923873,7500
3.3553622007369994,3.293359136581421,0.01847879913634384,10000
