loss_first20,loss_last20,plasticity,t
3.60386837720871,3.410354161262512,0.053696249595659024,300
3.4869426012039186,3.314079737663269,0.049574335818258576,2500
3.4319554924964906,3.273784267902374,0.046087784324082524,5000
3.383702778816223,3.2610472559928896,0.0362489056529945,7500
3.3665073990821837,3.2823514223098753,0.02499800736224549,10000
