loss_first20,loss_last20,plasticity,t
3.600371313095093,3.416874122619629,0.050966185003499705,300
3.454701769351959,3.327370452880859,0.03685739752237067,2500
3.409883964061737,3.283954608440399,0.03693068647251107,5000
3.362537205219269,3.276091480255127,0.025708481323047958,7500
3.3508072018623354,3.294457030296326,0.01681689460314933,10000
