t,cka,drift,heldout_loss
100,,,3.442659765481949
200,,,3.451914668083191
300,1.0,0.0,3.4789160788059235
400,0.9760931651692151,0.02390683483078493,3.4412624835968018
500,0.9770501280042125,0.022949871995787463,3.4400396049022675
600,0.9747741666348414,0.0252258333651586,3.437996745109558
700,0.9770008725581271,0.022999127441872935,3.4412117898464203
800,0.9751393747273429,0.02486062527265709,3.4128843545913696
900,0.9761446483933119,0.023855351606688058,3.4202460646629333
1000,0.9743172200611203,0.025682779938879685,3.432416170835495
1100,0.9762829134970549,0.02371708650294513,3.3766590356826782
1200,0.9756083710557617,0.024391628944238297,3.3847354650497437
1300,0.974900944048407,0.025099055951593008,3.3798255920410156
1400,0.9734542770141358,0.026545722985864217,3.4052078425884247
1500,0.9722589608165034,0.027741039183496574,3.403761774301529
1600,0.9717186012468924,0.028281398753107645,3.3620758652687073
1700,0.9699231233423928,0.030076876657607166,3.3482677042484283
1800,0.9667145095762212,0.03328549042377882,3.345300316810608
1900,0.9571385171721976,0.042861482827802444,3.35794660449028
2000,0.9690159224057404,0.030984077594259585,3.349196046590805
2100,0.9697409370434407,0.030259062956559335,3.3422352373600006
2200,0.9685139921384681,0.031486007861531884,3.3270216584205627
2300,0.9644474549749847,0.03555254502501526,3.392735540866852
2400,0.9651224452098067,0.03487755479019328,3.3413747549057007
2500,0.9665134559902866,0.033486544009713404,3.338139772415161
2600,0.9670453122180855,0.03295468778191446,3.3436746299266815
2700,0.43715379142953703,0.562846208570463,3.3390296399593353
2800,0.9629999575255437,0.03700004247445632,3.310034900903702
2900,0.9609264638170614,0.03907353618293863,3.3214418292045593
3000,0.9559801232121302,0.04401987678786978,3.3243837654590607
3100,0.9624607786580909,0.037539221341909124,3.3090929687023163
3200,0.9743818261974033,0.025618173802596678,3.312274545431137
3300,0.9711667831258675,0.02883321687413254,3.3113384544849396
3400,0.9661891169566358,0.033810883043364215,3.3103150129318237
3500,0.9685775799978699,0.031422420002130136,3.312576800584793
3600,0.967607768293341,0.03239223170665895,3.291679948568344
3700,0.9641357072646919,0.03586429273530811,3.319859355688095
3800,0.9686247264153636,0.03137527358463643,3.3034593760967255
3900,0.9707381699807748,0.02926183001922522,3.3060090243816376
4000,0.9721874428356212,0.027812557164378804,3.3135820031166077
4100,0.9693364595531226,0.030663540446877358,3.293546974658966
4200,0.9679660538142414,0.03203394618575861,3.309300661087036
4300,0.9666300768000607,0.033369923199939255,3.32185760140419
4400,0.966304780693763,0.03369521930623698,3.312656909227371
4500,0.9683105434563337,0.03168945654366628,3.340361088514328
4600,0.9659761471187818,0.03402385288121823,3.3179891705513
4700,0.9630552965634328,0.036944703436567194,3.309986561536789
4800,0.9662015008119909,0.033798499188009146,3.289063423871994
4900,0.9664790611971085,0.03352093880289153,3.2960246801376343
5000,0.9669059271831709,0.03309407281682908,3.3003425896167755
5100,0.9666841177047168,0.03331588229528315,3.2942056953907013
5200,0.9660976639487169,0.03390233605128312,3.2860105335712433
5300,0.9635990776156131,0.03640092238438686,3.289263218641281
5400,0.9611635892356423,0.03883641076435773,3.3210392594337463
5500,0.9633741661857194,0.03662583381428064,3.2824101746082306
5600,0.9627992227445586,0.03720077725544135,3.2980469465255737
5700,0.9612866329072318,0.03871336709276818,3.2634458541870117
5800,0.9622817406516633,0.037718259348336725,3.273022025823593
5900,0.963929178390228,0.03607082160977204,3.2916811406612396
6000,0.961727864672677,0.03827213532732299,3.290587216615677
6100,0.963878141018398,0.03612185898160203,3.2955953776836395
6200,0.964555621443797,0.03544437855620297,3.2833222150802612
6300,0.9645184010270164,0.03548159897298364,3.2969844937324524
6400,0.9652705656408422,0.03472943435915776,3.2824649810791016
6500,0.9648193651665411,0.0351806348334589,3.3040893375873566
6600,0.9621688203445619,0.03783117965543814,3.2809829115867615
6700,0.9640134859622244,0.03598651403777564,3.287659853696823
6800,0.9635997104407644,0.03640028955923558,3.3121873140335083
6900,0.9639581611998916,0.03604183880010836,3.2821291089057922
7000,0.9622973579636099,0.037702642036390066,3.286193460226059
7100,0.9618379386021093,0.03816206139789069,3.2781292498111725
7200,0.9629519330671954,0.0370480669328046,3.277816951274872
7300,0.9625141119057727,0.03748588809422726,3.290411591529846
7400,0.9614708677014162,0.03852913229858379,3.2675610780715942
7500,0.9661428122640586,0.033857187735941374,3.2837334871292114
7600,0.9654718909651729,0.03452810903482706,3.2737761437892914
7700,0.9637185971181302,0.03628140288186976,3.274521768093109
7800,0.9651121837612511,0.034887816238748925,3.2657265663146973
7900,0.9628305750878016,0.037169424912198434,3.2876152396202087
8000,0.9633257705317879,0.03667422946821208,3.279631018638611
8100,0.9643547062615582,0.03564529373844183,3.2862100303173065
8200,0.9649250695537099,0.035074930446290065,3.26083841919899
8300,0.9653417759609357,0.03465822403906427,3.2695657312870026
8400,0.9626200045154938,0.03737999548450621,3.2690445482730865
8500,0.9650879196670646,0.03491208033293536,3.246620088815689
8600,0.9641072378171152,0.03589276218288484,3.2632058560848236
8700,0.96423724808941,0.035762751910589974,3.2762811183929443
8800,0.9656391194037843,0.03436088059621567,3.288293778896332
8900,0.9625809047929975,0.037419095207002484,3.266085624694824
9000,0.9637555814305458,0.03624441856945415,3.289311796426773
9100,0.9654148410398539,0.034585158960146134,3.292057454586029
9200,0.9660961206978796,0.033903879302120354,3.2816632986068726
9300,0.9663889698954959,0.03361103010450406,3.2667402029037476
9400,0.9659347517346953,0.03406524826530466,3.269181251525879
9500,0.9658706889208977,0.03412931107910233,3.26466703414917
9600,0.9659688602182265,0.03403113978177352,3.2654933631420135
9700,0.9636917968300807,0.03630820316991934,3.2651494443416595
9800,0.9656185013662776,0.03438149863372242,3.2626797556877136
9900,0.9643788155866837,0.0356211844133163,3.2885534167289734
10000,0.9639509558005395,0.036049044199460534,3.3020734786987305
