t,ce
2578,2.2073092460632324
2579,2.3198721408843994
2580,2.4873108863830566
2581,2.5063908100128174
2582,2.548353433609009
2583,2.494927406311035
2584,2.397341251373291
2585,2.46208119392395
2586,2.2590529918670654
2587,2.691765785217285
2588,2.72422456741333
2589,2.240436315536499
2590,2.023800849914551
2591,2.098276138305664
2592,2.2021658420562744
2593,2.223900556564331
2594,2.096924304962158
2595,2.040855646133423
2596,2.0744056701660156
2597,2.283384084701538
2598,1.8289085626602173
2599,2.085280179977417
2600,2.0556414127349854
2601,1.8413211107254028
2602,2.0541670322418213
2603,1.8373937606811523
2604,2.328450918197632
2605,2.312782049179077
2606,2.6354522705078125
2607,2.8380184173583984
2608,2.703603744506836
2609,2.80452036857605
2610,3.1148107051849365
2611,2.64337420463562
2612,2.373793840408325
2613,2.1040024757385254
2614,1.9043679237365723
2615,2.5521862506866455
2616,2.4538304805755615
2617,1.9687529802322388
2618,2.439101219177246
2619,2.4220328330993652
2620,2.358023166656494
2621,1.8890199661254883
2622,2.2348666191101074
2623,1.9944381713867188
2624,1.8238667249679565
2625,2.1990010738372803
2626,2.3907952308654785
2627,2.572309732437134
2628,2.516519069671631
2629,2.5908620357513428
2630,2.489450693130493
2631,2.5187008380889893
2632,2.5593228340148926
2633,2.6812939643859863
2634,2.4297373294830322
2635,2.2574450969696045
2636,2.314317226409912
2637,2.284454345703125
2638,2.3234360218048096
2639,2.5301434993743896
2640,2.6668899059295654
2641,2.1732678413391113
2642,2.783268690109253
2643,1.8071951866149902
2644,1.9705238342285156
2645,2.00038743019104
2646,2.132197380065918
2647,2.193248987197876
2648,2.2336435317993164
2649,2.4279444217681885
2650,2.0905044078826904
2651,2.2253801822662354
2652,2.3594045639038086
2653,2.1026711463928223
2654,2.350823402404785
2655,2.250746488571167
2656,2.2599875926971436
2657,2.576758861541748
2658,2.1498587131500244
2659,2.0098323822021484
2660,1.893504023551941
2661,2.1964023113250732
2662,2.2179858684539795
2663,2.1028635501861572
