t,loss,entropy,gate_open,updated
1018,3.6167266368865967,3.0397558212280273,1,1
1019,3.491913080215454,2.8066635131835938,1,1
1020,3.1599981784820557,2.7016406059265137,0,0
1021,3.193510055541992,3.037747859954834,1,1
1022,3.70023512840271,3.4936485290527344,0,0
1023,3.341663122177124,3.1349101066589355,0,0
1024,3.549773693084717,3.186833381652832,1,1
1025,3.610250473022461,3.1946794986724854,1,1
1026,3.4983322620391846,2.9382517337799072,1,1
1027,3.4226083755493164,3.053699016571045,0,0
1028,3.6831164360046387,3.382540225982666,1,1
1029,3.5400924682617188,3.441563606262207,0,0
1030,3.5746941566467285,3.30138897895813,0,0
1031,3.607534170150757,3.007814884185791,0,0
1032,3.878170967102051,3.1881186962127686,1,1
1033,2.8942182064056396,2.6192214488983154,0,0
1034,3.5472118854522705,3.070134162902832,1,1
1035,3.6209137439727783,3.2879295349121094,0,0
1036,3.6610107421875,3.292487144470215,1,1
1037,3.3909308910369873,2.9801831245422363,1,1
1038,3.251316785812378,2.9877126216888428,0,0
1039,3.299294948577881,3.1655359268188477,0,0
1040,3.2905564308166504,3.103483200073242,1,1
1041,3.5545613765716553,3.40993070602417,1,1
1042,3.711054563522339,3.3364906311035156,1,1
1043,2.9337918758392334,2.6453042030334473,0,0
1044,3.2572507858276367,2.8740458488464355,1,1
1045,3.2503864765167236,2.8692569732666016,1,1
1046,3.1423137187957764,2.9419479370117188,1,1
1047,3.303178071975708,3.1105055809020996,1,1
1048,3.408768653869629,3.02634859085083,0,0
1049,3.4383504390716553,2.951657772064209,1,1
1050,3.5313611030578613,3.3544323444366455,1,1
1051,3.933471441268921,3.4215166568756104,0,0
1052,3.0285422801971436,2.70102596282959,0,0
1053,3.1491875648498535,2.560380697250366,0,0
1054,2.8991332054138184,2.615203619003296,1,1
1055,2.9367313385009766,2.708733081817627,0,0
1056,3.0590407848358154,2.7202186584472656,1,1
1057,3.5671746730804443,3.0874054431915283,0,0
1058,3.761030673980713,3.292206048965454,0,0
1059,3.736523389816284,3.309993267059326,1,1
1060,3.546685218811035,3.222569465637207,0,0
1061,3.5741658210754395,3.0844740867614746,1,1
1062,3.552943229675293,3.254591941833496,1,1
1063,3.417332410812378,3.0652129650115967,0,0
1064,3.392467737197876,3.119137763977051,1,1
1065,3.7405192852020264,3.205899238586426,0,0
1066,3.4814040660858154,3.089158296585083,1,1
1067,3.516801595687866,3.1406829357147217,1,1
1068,3.3331949710845947,3.044760227203369,0,0
1069,3.0122547149658203,2.9150993824005127,0,0
1070,3.3983500003814697,3.0609874725341797,1,1
1071,3.22998046875,2.9853439331054688,1,1
1072,3.039055109024048,2.8027706146240234,0,0
1073,2.742276668548584,2.632366895675659,0,0
1074,3.2874488830566406,3.086313247680664,0,0
1075,3.3863697052001953,2.9731576442718506,0,0
1076,2.9485533237457275,2.722294807434082,1,1
1077,3.521244525909424,3.04021954536438,1,1
1078,3.343045949935913,2.857717514038086,0,0
1079,2.8568265438079834,2.4870049953460693,0,0
1080,2.5293078422546387,2.37154483795166,1,1
1081,2.7905819416046143,2.7251970767974854,1,1
1082,3.0893359184265137,3.1528377532958984,1,1
1083,3.2819530963897705,2.8824076652526855,0,0
1084,3.382204294204712,2.9592137336730957,1,1
1085,3.6719090938568115,3.025087356567383,1,1
1086,3.6746878623962402,3.088148355484009,1,1
1087,3.2992329597473145,2.742574691772461,1,1
1088,3.647282600402832,3.096062660217285,1,1
1089,3.3596928119659424,3.089212417602539,0,0
1090,3.5590434074401855,3.0349013805389404,1,1
1091,3.105074405670166,2.8452467918395996,0,0
1092,3.274049758911133,2.9813008308410645,0,0
1093,2.9806454181671143,2.875338554382324,1,1
1094,3.6443440914154053,3.2878103256225586,1,1
1095,2.962617874145508,2.9558098316192627,1,1
1096,3.319392681121826,3.0838046073913574,0,0
1097,3.393097162246704,3.1824934482574463,0,0
1098,3.4165518283843994,3.0905814170837402,0,0
1099,3.5888893604278564,3.200580358505249,0,0
1100,3.1741156578063965,3.090548515319824,1,1
1101,3.757999897003174,3.2238032817840576,1,1
1102,3.4294114112854004,2.9540743827819824,1,1
1103,3.352154016494751,3.007396697998047,1,1
1104,3.5042598247528076,3.175652503967285,1,1
1105,3.436962127685547,2.9927444458007812,1,1
1106,3.1794350147247314,3.061668872833252,1,1
1107,3.8053410053253174,3.4746499061584473,1,1
1108,3.56618070602417,3.3837647438049316,1,1
1109,3.5338187217712402,3.434262275695801,0,0
1110,3.548065423965454,3.317800998687744,0,0
1111,3.021695375442505,2.77156925201416,0,0
1112,2.871713399887085,2.76943302154541,0,0
1113,3.102013349533081,2.980175018310547,0,0
1114,3.290525436401367,3.134371519088745,1,1
1115,3.132519006729126,2.9339420795440674,0,0
1116,3.433757781982422,3.1471691131591797,0,0
1117,3.178539752960205,2.8959431648254395,1,1
1118,3.3091320991516113,3.0742974281311035,0,0
1119,3.1449508666992188,2.95281982421875,0,0
1120,3.1197009086608887,3.0159075260162354,0,0
1121,3.2514688968658447,2.770779609680176,0,0
1122,3.7394351959228516,3.1883177757263184,1,1
1123,3.6156013011932373,3.133220911026001,0,0
1124,3.84831166267395,3.20688533782959,1,1
1125,4.010814666748047,3.375991106033325,0,0
1126,3.8124566078186035,3.302703857421875,1,1
1127,3.124558925628662,2.7974278926849365,1,1
1128,3.0137765407562256,2.5306320190429688,0,0
1129,3.047583818435669,2.6938705444335938,1,1
1130,3.0950348377227783,2.7258481979370117,0,0
1131,2.9019672870635986,2.6258459091186523,1,1
1132,2.901925802230835,2.732154369354248,1,1
1133,2.9979779720306396,2.8320999145507812,0,0
1134,2.7988970279693604,2.5363969802856445,1,1
1135,2.689882516860962,2.6949431896209717,1,1
1136,3.20131516456604,3.0312862396240234,0,0
1137,3.252906560897827,3.076566219329834,0,0
1138,3.378460168838501,3.146528720855713,1,1
1139,3.443575382232666,3.1027464866638184,1,1
1140,4.619454860687256,3.916901111602783,1,1
1141,4.6813273429870605,3.923856496810913,0,0
1142,3.644763946533203,3.5584349632263184,1,1
1143,3.5274136066436768,3.22951078414917,0,0
1144,3.743086099624634,3.5079171657562256,0,0
1145,3.6276662349700928,3.4730722904205322,0,0
1146,3.835667133331299,3.431497573852539,1,1
1147,3.782954692840576,3.3857831954956055,1,1
1148,3.815776824951172,3.4483659267425537,1,1
1149,3.521960735321045,3.182542562484741,0,0
1150,3.697969675064087,3.3531599044799805,0,0
1151,4.037954807281494,3.453064203262329,1,1
1152,3.7589685916900635,3.116575241088867,0,0
1153,3.3999080657958984,3.070953130722046,1,1
1154,3.5581393241882324,3.110159397125244,1,1
1155,2.7965283393859863,2.75639009475708,1,1
1156,2.736459970474243,2.4448251724243164,1,1
1157,2.777966260910034,2.658968925476074,0,0
1158,3.054626941680908,2.961505651473999,1,1
1159,3.109689712524414,2.952608108520508,0,0
1160,3.3052637577056885,2.878336191177368,1,1
1161,3.4953503608703613,3.1345505714416504,0,0
1162,3.4584951400756836,3.1842806339263916,0,0
1163,3.148677110671997,2.9287161827087402,0,0
1164,3.6591713428497314,3.099804162979126,1,1
1165,3.146327495574951,2.897566795349121,0,0
1166,3.162733316421509,2.956697463989258,1,1
1167,3.011171817779541,2.8410239219665527,1,1
1168,3.516115188598633,3.044300079345703,0,0
1169,3.494947671890259,3.1814026832580566,1,1
1170,3.22794246673584,3.0696516036987305,1,1
1171,3.4711673259735107,3.097172260284424,0,0
1172,3.0732016563415527,2.9151172637939453,1,1
1173,3.407374620437622,3.0899505615234375,1,1
1174,3.3775618076324463,2.8858261108398438,0,0
1175,3.4250497817993164,3.147909641265869,1,1
1176,3.288602352142334,2.808645725250244,0,0
1177,3.568380355834961,3.0477399826049805,1,1
1178,3.9200525283813477,3.2643988132476807,0,0
1179,3.6105315685272217,3.1176767349243164,0,0
1180,2.9411840438842773,2.6723742485046387,0,0
1181,3.5935750007629395,3.312406539916992,0,0
1182,3.861100673675537,3.3729636669158936,0,0
1183,3.8514764308929443,3.4421634674072266,0,0
1184,3.8114991188049316,3.4446845054626465,0,0
1185,4.0693278312683105,3.647373676300049,1,1
1186,3.906862258911133,3.40950345993042,1,1
1187,3.9201786518096924,3.569244384765625,0,0
1188,3.6472232341766357,3.0847489833831787,1,1
1189,3.6277823448181152,3.1461591720581055,1,1
1190,2.885699510574341,2.348731517791748,0,0
1191,2.9040136337280273,2.3182544708251953,0,0
1192,3.3039844036102295,2.7887892723083496,1,1
1193,2.9671456813812256,2.5956544876098633,1,1
1194,3.495314598083496,3.176223039627075,1,1
1195,3.423705577850342,3.2801589965820312,0,0
1196,3.3168413639068604,3.042473316192627,1,1
1197,3.6583094596862793,3.2010302543640137,0,0
1198,3.27732515335083,3.089622735977173,1,1
1199,3.5223965644836426,3.1543595790863037,1,1
1200,3.066730499267578,3.031384229660034,1,1
1201,3.3561606407165527,3.177670955657959,0,0
1202,3.182657480239868,2.9383163452148438,1,1
1203,3.270022392272949,3.1329050064086914,1,1
1204,3.320293664932251,3.0037317276000977,1,1
1205,3.4363114833831787,3.1427481174468994,1,1
1206,3.4503307342529297,3.2429604530334473,0,0
1207,3.636291742324829,3.298536777496338,1,1
1208,3.221907377243042,3.135920524597168,1,1
1209,3.408176898956299,3.257600784301758,0,0
1210,3.3244996070861816,2.8252997398376465,0,0
1211,3.1358742713928223,2.8073978424072266,0,0
1212,2.994176149368286,2.6151838302612305,1,1
1213,3.0175297260284424,2.4454641342163086,1,1
1214,3.0310122966766357,2.6068613529205322,0,0
1215,3.341980457305908,2.6316580772399902,1,1
1216,3.4008567333221436,2.8413190841674805,1,1
1217,3.05349063873291,2.5935654640197754,1,1
1218,3.364546298980713,2.7576045989990234,1,1
1219,2.9759342670440674,2.5021045207977295,0,0
1220,3.238276958465576,2.5831079483032227,1,1
1221,3.2683348655700684,2.654557943344116,0,0
1222,3.3052666187286377,2.7016496658325195,0,0
1223,4.000194072723389,3.207667827606201,0,0
1224,4.102283000946045,3.0168261528015137,0,0
1225,3.228116273880005,2.9317188262939453,1,1
1226,3.5374631881713867,3.1007606983184814,0,0
1227,2.7859318256378174,2.626650333404541,0,0
1228,3.3273985385894775,2.9189562797546387,0,0
1229,3.65427827835083,3.5021297931671143,0,0
1230,3.495443105697632,3.3732919692993164,0,0
1231,3.1183242797851562,2.963395357131958,1,1
1232,3.3373653888702393,3.051379919052124,0,0
1233,3.2390708923339844,2.7939319610595703,0,0
1234,2.9388720989227295,2.7985219955444336,0,0
1235,3.9113705158233643,3.1985764503479004,0,0
1236,3.280050277709961,2.623929262161255,1,1
1237,3.363259792327881,2.955911874771118,1,1
1238,3.395096778869629,3.0440590381622314,1,1
1239,3.258526086807251,3.0494749546051025,1,1
1240,2.585115671157837,2.3020577430725098,1,1
1241,2.585665225982666,2.4927897453308105,1,1
1242,3.395224094390869,3.129509210586548,0,0
1243,3.0902488231658936,2.868823528289795,1,1
1244,3.399556875228882,3.1209447383880615,0,0
1245,3.534168004989624,3.3471970558166504,1,1
1246,3.1750423908233643,2.9085288047790527,0,0
1247,3.383890151977539,2.97019100189209,1,1
1248,3.1089372634887695,2.7888083457946777,1,1
1249,3.5222055912017822,3.0383992195129395,0,0
1250,3.244966745376587,2.837310791015625,0,0
1251,3.1285204887390137,2.777320384979248,0,0
1252,3.2816524505615234,2.8741724491119385,0,0
1253,3.192796468734741,2.840611457824707,1,1
1254,2.7270047664642334,2.5841784477233887,0,0
1255,3.793246269226074,3.3416805267333984,1,1
1256,3.352734088897705,3.3358592987060547,0,0
1257,3.8771941661834717,3.344898223876953,0,0
1258,3.2527782917022705,3.005209445953369,0,0
1259,3.1433639526367188,3.0299253463745117,0,0
1260,3.188931703567505,3.0919761657714844,1,1
1261,3.343219757080078,3.2015984058380127,1,1
1262,3.557579517364502,3.291933536529541,0,0
1263,3.521251678466797,3.185481071472168,1,1
1264,3.670372486114502,3.1319527626037598,0,0
1265,3.6962108612060547,3.160759210586548,1,1
1266,3.2645888328552246,2.995149612426758,1,1
1267,3.4093785285949707,3.0895049571990967,1,1
1268,3.341198205947876,3.073075294494629,1,1
1269,3.627164840698242,3.2206497192382812,0,0
1270,3.3699090480804443,2.8707833290100098,0,0
1271,3.658041477203369,3.171804189682007,1,1
1272,3.305548667907715,2.9608285427093506,1,1
1273,3.785999298095703,3.285280227661133,1,1
1274,3.618711233139038,3.2811386585235596,0,0
1275,3.7677249908447266,3.292545795440674,0,0
1276,3.197852611541748,2.830507516860962,1,1
1277,3.4161205291748047,2.9911208152770996,1,1
1278,3.561069965362549,3.2085986137390137,1,1
1279,3.394623279571533,3.0263381004333496,1,1
1280,3.358309745788574,2.834904193878174,1,1
1281,3.2390692234039307,2.9074695110321045,1,1
1282,3.1282808780670166,2.7787303924560547,1,1
1283,2.9418911933898926,2.420827865600586,1,1
1284,3.720090866088867,2.9467577934265137,0,0
1285,3.136063814163208,2.864018440246582,0,0
1286,2.925537586212158,2.7286999225616455,1,1
1287,3.4730348587036133,2.9634501934051514,0,0
1288,3.182119846343994,2.6786954402923584,1,1
1289,3.378788709640503,2.8995656967163086,0,0
1290,2.919799327850342,2.62669038772583,1,1
1291,3.2531158924102783,2.8101816177368164,0,0
1292,3.366041660308838,3.10075044631958,1,1
1293,3.3583316802978516,3.0693464279174805,0,0
1294,3.342081308364868,3.22324275970459,1,1
1295,3.2585537433624268,3.1475067138671875,0,0
1296,3.562445640563965,3.216383457183838,0,0
1297,3.6866841316223145,3.4203109741210938,0,0
1298,3.56819486618042,3.2822859287261963,0,0
1299,3.513704538345337,3.196065902709961,0,0
1300,3.9044337272644043,3.5226011276245117,0,0
1301,3.7503726482391357,3.537022590637207,1,1
1302,3.6554958820343018,3.4418585300445557,1,1
1303,3.5616090297698975,3.4014573097229004,0,0
1304,3.531566619873047,3.353166103363037,1,1
1305,3.5849645137786865,3.322140693664551,1,1
1306,3.613293170928955,3.2708816528320312,1,1
1307,3.581713914871216,3.2212603092193604,0,0
1308,3.380061626434326,3.119884967803955,0,0
1309,3.5793509483337402,3.4251480102539062,1,1
1310,3.6484999656677246,3.4081075191497803,0,0
1311,3.246638536453247,3.079782009124756,0,0
1312,3.5129594802856445,3.2979369163513184,1,1
1313,4.024048328399658,3.6163811683654785,0,0
1314,3.741293430328369,3.3616137504577637,0,0
1315,3.627392292022705,3.3905301094055176,0,0
1316,3.963667392730713,3.546468496322632,1,1
1317,3.603929281234741,3.2555160522460938,1,1
1318,2.9866464138031006,2.9537713527679443,1,1
1319,3.2323548793792725,3.115849018096924,0,0
1320,3.319200038909912,3.142418384552002,1,1
1321,2.833972930908203,2.7515487670898438,1,1
1322,3.4955928325653076,3.228794813156128,1,1
1323,3.3218936920166016,3.0565080642700195,0,0
1324,3.1076011657714844,3.021512269973755,0,0
1325,2.6751067638397217,2.5475916862487793,1,1
1326,3.2400319576263428,3.1222875118255615,0,0
1327,3.5124611854553223,3.24716854095459,1,1
1328,3.5637288093566895,3.248037815093994,0,0
1329,3.570071220397949,3.300600290298462,1,1
1330,3.5013766288757324,2.9863650798797607,0,0
1331,3.445145845413208,3.12300443649292,0,0
1332,2.0747742652893066,2.0354256629943848,1,1
1333,2.3651175498962402,2.1959896087646484,1,1
1334,3.2312662601470947,2.9778733253479004,0,0
1335,3.2597875595092773,2.8584585189819336,1,1
1336,3.203824043273926,2.8893563747406006,1,1
1337,3.310570478439331,2.9719953536987305,1,1
1338,3.48120379447937,2.926703929901123,1,1
1339,2.8991308212280273,2.5834622383117676,0,0
1340,3.0892887115478516,2.848616600036621,0,0
1341,3.446512460708618,3.020066022872925,1,1
1342,3.4800639152526855,3.145373821258545,0,0
1343,3.7383391857147217,3.249269723892212,0,0
1344,3.544586420059204,3.122215747833252,1,1
1345,3.6140923500061035,3.0675606727600098,0,0
1346,3.419100046157837,3.0067906379699707,0,0
1347,3.7056970596313477,3.2527804374694824,1,1
1348,3.2263755798339844,2.805448055267334,1,1
1349,3.6422946453094482,3.2688241004943848,1,1
1350,3.3329203128814697,2.9608895778656006,0,0
1351,3.4612598419189453,2.8556816577911377,1,1
1352,3.6101231575012207,3.048539876937866,0,0
1353,2.697646379470825,2.64206862449646,1,1
1354,2.9220080375671387,2.7460579872131348,0,0
1355,2.9577043056488037,2.7998275756835938,1,1
1356,2.8391644954681396,2.6735877990722656,0,0
1357,2.9170620441436768,2.7232584953308105,1,1
1358,2.84452748298645,2.707469940185547,1,1
1359,3.0954763889312744,2.903834342956543,1,1
1360,2.821028470993042,2.670654296875,1,1
1361,2.6683402061462402,2.554699182510376,0,0
1362,3.0398991107940674,2.684178590774536,0,0
1363,2.9709198474884033,2.663681983947754,0,0
1364,3.412294626235962,3.011593818664551,0,0
1365,3.400123119354248,3.148381471633911,0,0
1366,3.942777395248413,3.463852882385254,1,1
1367,3.911031723022461,3.5418765544891357,1,1
1368,3.869518995285034,3.4180080890655518,0,0
1369,3.624220609664917,3.297539234161377,0,0
1370,3.898381233215332,3.4341607093811035,0,0
1371,3.5053415298461914,3.2108521461486816,0,0
1372,3.896341562271118,3.4500184059143066,0,0
1373,3.377427816390991,2.993330478668213,0,0
1374,3.5153493881225586,3.282409191131592,0,0
1375,2.9970953464508057,2.66766357421875,1,1
1376,2.8851113319396973,2.61116099357605,1,1
1377,2.931711435317993,2.801849842071533,1,1
1378,3.3745405673980713,3.115868091583252,1,1
1379,3.2970738410949707,2.981342077255249,0,0
1380,3.0136325359344482,2.8241043090820312,0,0
1381,2.6944472789764404,2.441138744354248,0,0
1382,3.1002120971679688,2.745006561279297,0,0
1383,3.2607593536376953,3.124877691268921,1,1
1384,3.734112501144409,3.2189316749572754,1,1
1385,3.4541094303131104,3.127201557159424,0,0
1386,3.4935901165008545,2.995741605758667,1,1
1387,3.7803003787994385,3.340627431869507,1,1
1388,3.633789300918579,3.2380237579345703,1,1
1389,3.6102898120880127,3.3201847076416016,1,1
1390,3.49922251701355,3.2910313606262207,0,0
1391,3.5311028957366943,3.2905187606811523,1,1
1392,3.1302647590637207,2.959315776824951,1,1
1393,2.940808057785034,2.761136054992676,0,0
1394,3.170278310775757,2.854116201400757,1,1
1395,3.1683781147003174,2.071664810180664,1,1
1396,3.125135898590088,2.7222914695739746,1,1
1397,3.1932597160339355,2.2695882320404053,0,0
1398,2.795515537261963,2.5149645805358887,1,1
1399,3.0731797218322754,2.730693817138672,1,1
1400,2.679211139678955,2.5002737045288086,0,0
1401,2.9613149166107178,2.4775569438934326,0,0
1402,2.836890935897827,2.293008804321289,0,0
1403,2.8397531509399414,2.351161241531372,0,0
1404,2.7842485904693604,2.3010964393615723,0,0
1405,2.9162180423736572,2.341129779815674,0,0
1406,3.244152069091797,2.292252540588379,0,0
1407,3.1497251987457275,2.7879834175109863,1,1
1408,3.3624160289764404,2.8533377647399902,0,0
1409,3.839773654937744,3.4916934967041016,1,1
1410,3.230858325958252,2.993926763534546,1,1
1411,3.4039418697357178,3.079655647277832,1,1
1412,3.5136942863464355,3.0789990425109863,0,0
1413,3.6585423946380615,3.2026138305664062,1,1
1414,3.5169763565063477,3.0092289447784424,0,0
1415,3.6257517337799072,3.045010566711426,1,1
1416,3.468278169631958,3.1770498752593994,1,1
1417,3.6544103622436523,3.324409246444702,0,0
1418,3.1902916431427,2.8932411670684814,1,1
1419,3.1081643104553223,2.920203685760498,1,1
1420,3.2188832759857178,3.008589267730713,0,0
1421,3.7380552291870117,3.3088035583496094,1,1
1422,3.34450364112854,3.2243189811706543,0,0
1423,3.6195733547210693,3.151958465576172,1,1
1424,3.780388593673706,3.336117744445801,0,0
1425,3.757246494293213,3.2951574325561523,0,0
1426,4.104183673858643,3.45603609085083,0,0
1427,3.6672472953796387,3.2833433151245117,0,0
1428,3.6912519931793213,3.357140064239502,1,1
1429,3.618208885192871,3.368253707885742,0,0
1430,3.6785478591918945,3.216792583465576,1,1
1431,3.7260215282440186,3.4147915840148926,0,0
1432,3.809861183166504,3.303288698196411,1,1
1433,3.717381238937378,3.1627979278564453,0,0
1434,3.677644729614258,3.3837099075317383,1,1
1435,3.5422744750976562,3.246117353439331,1,1
1436,3.276862621307373,3.0978822708129883,0,0
1437,3.405967950820923,3.148184299468994,1,1
1438,2.9879400730133057,2.922011613845825,0,0
1439,2.7926995754241943,2.927140235900879,1,1
1440,3.284017562866211,3.0838053226470947,0,0
1441,3.364471197128296,3.2604427337646484,1,1
1442,3.0332412719726562,2.9215354919433594,0,0
1443,3.3939907550811768,3.0147151947021484,0,0
1444,2.991151809692383,2.8140392303466797,1,1
1445,3.151364326477051,2.831590175628662,1,1
1446,3.269101142883301,2.9715018272399902,1,1
1447,3.484236001968384,2.8225815296173096,1,1
1448,3.210643768310547,2.9294934272766113,0,0
1449,3.024650812149048,2.772846221923828,1,1
1450,3.5561561584472656,2.902559757232666,1,1
1451,3.333411931991577,3.0222527980804443,0,0
1452,3.496037721633911,3.0912864208221436,0,0
1453,3.8119163513183594,3.2612409591674805,1,1
1454,3.3786277770996094,3.006495475769043,1,1
1455,3.2037081718444824,2.7668843269348145,0,0
1456,3.255856513977051,3.007373332977295,1,1
1457,3.101806163787842,2.829890727996826,1,1
1458,3.023235321044922,2.813930034637451,0,0
1459,3.468402624130249,2.9551312923431396,1,1
1460,2.9186015129089355,2.7735893726348877,1,1
1461,3.442831039428711,2.9762961864471436,0,0
1462,3.2947309017181396,2.866872549057007,1,1
1463,3.465512752532959,2.9090118408203125,1,1
1464,3.2881250381469727,2.9146509170532227,0,0
1465,3.757982015609741,3.2422006130218506,1,1
1466,4.217169761657715,3.391183376312256,1,1
1467,3.6809754371643066,3.3127007484436035,1,1
1468,3.49049711227417,2.9226555824279785,0,0
1469,3.639272451400757,2.9651784896850586,1,1
1470,3.5741801261901855,3.169356346130371,1,1
1471,3.5424656867980957,3.2168374061584473,1,1
1472,3.9064102172851562,3.3909029960632324,0,0
1473,3.545701026916504,3.1620798110961914,1,1
1474,3.386488676071167,3.071322441101074,0,0
1475,3.862757444381714,3.3290889263153076,0,0
1476,3.7834622859954834,3.163334369659424,0,0
1477,3.7455713748931885,3.25585675239563,0,0
1478,3.526247501373291,3.2242512702941895,0,0
1479,3.6088781356811523,3.2252821922302246,0,0
1480,3.5095021724700928,3.1132562160491943,0,0
1481,3.6557083129882812,3.211674928665161,1,1
1482,3.1333208084106445,3.0488576889038086,1,1
1483,3.4404821395874023,3.2955877780914307,0,0
1484,3.332368850708008,3.221254825592041,1,1
1485,3.320143222808838,3.0152816772460938,0,0
1486,3.4360733032226562,3.1465015411376953,1,1
1487,3.292771339416504,3.019814968109131,1,1
1488,3.1507623195648193,3.037464141845703,1,1
1489,3.4389734268188477,3.1426777839660645,0,0
1490,3.1865599155426025,2.919728994369507,1,1
1491,3.270310401916504,2.9447617530822754,0,0
1492,3.321023941040039,2.9493350982666016,0,0
1493,2.696681022644043,2.4717905521392822,0,0
1494,3.2933175563812256,3.047477960586548,0,0
1495,3.051673173904419,2.8604655265808105,1,1
1496,3.3929901123046875,2.9341678619384766,1,1
1497,3.19734525680542,2.873894691467285,0,0
1498,3.2175991535186768,2.9603986740112305,1,1
1499,3.6673076152801514,3.3322179317474365,0,0
1500,3.4484875202178955,3.1266331672668457,0,0
1501,2.985821008682251,2.732100009918213,0,0
1502,3.4312946796417236,3.153087615966797,0,0
1503,3.4050419330596924,3.1077091693878174,1,1
1504,3.5445079803466797,3.05379056930542,0,0
1505,3.928152084350586,3.4406213760375977,0,0
1506,3.4145708084106445,3.2447080612182617,1,1
1507,3.1493794918060303,3.0057992935180664,1,1
1508,3.0917792320251465,2.721505641937256,1,1
1509,3.3307347297668457,2.8516902923583984,1,1
1510,3.4215798377990723,3.0767734050750732,1,1
1511,2.8727078437805176,2.5877861976623535,0,0
1512,2.626727819442749,2.19413423538208,0,0
1513,2.938018560409546,2.4845690727233887,0,0
1514,3.231502056121826,2.8632962703704834,1,1
1515,3.31166934967041,2.9646854400634766,1,1
1516,3.2010111808776855,2.9567952156066895,0,0
1517,3.025883436203003,2.777409553527832,1,1
1518,3.6289477348327637,3.125018358230591,0,0
1519,3.6884641647338867,3.230898857116699,1,1
1520,3.443434238433838,3.1466403007507324,0,0
1521,3.5762908458709717,3.281975269317627,1,1
1522,3.581854820251465,3.33768630027771,0,0
1523,2.8776161670684814,2.988743782043457,0,0
1524,3.5695886611938477,3.0655949115753174,1,1
1525,3.5409255027770996,3.2341079711914062,1,1
1526,3.687086343765259,3.2393763065338135,1,1
1527,3.5328152179718018,3.134030818939209,1,1
1528,3.7715682983398438,3.3284435272216797,0,0
1529,3.034029006958008,2.920370101928711,1,1
1530,3.1085150241851807,2.877901077270508,1,1
1531,3.271125555038452,2.82135009765625,0,0
1532,3.213341474533081,2.6991329193115234,0,0
1533,3.302809000015259,2.766735792160034,0,0
1534,3.5326600074768066,2.9743995666503906,1,1
1535,3.212188482284546,3.0182175636291504,1,1
1536,3.1561741828918457,2.939565896987915,0,0
1537,3.6815059185028076,3.244868278503418,0,0
1538,3.4947733879089355,3.2336843013763428,1,1
1539,3.3671822547912598,3.064164876937866,1,1
1540,3.6130104064941406,3.3379125595092773,1,1
1541,3.4332618713378906,3.2329423427581787,1,1
1542,3.517017364501953,3.3082361221313477,0,0
1543,3.4176077842712402,3.143697738647461,0,0
1544,3.00616192817688,2.8332014083862305,1,1
1545,3.2348344326019287,3.0223464965820312,0,0
1546,2.9976885318756104,3.022956371307373,0,0
1547,3.3236467838287354,3.1058826446533203,1,1
1548,3.2473626136779785,2.9108879566192627,1,1
1549,3.505715847015381,2.9543914794921875,0,0
1550,3.326831340789795,2.895799160003662,1,1
1551,3.4657745361328125,3.0856473445892334,1,1
1552,3.7832350730895996,3.2783758640289307,1,1
1553,3.3588850498199463,3.0155210494995117,1,1
1554,3.699688673019409,3.2451751232147217,0,0
1555,3.2916696071624756,3.0972812175750732,0,0
1556,3.1258482933044434,2.798363208770752,1,1
1557,3.188019037246704,2.8430027961730957,0,0
1558,2.881248712539673,2.6627302169799805,0,0
1559,3.3344056606292725,2.82878041267395,0,0
1560,3.7691538333892822,3.1411938667297363,0,0
1561,3.2522518634796143,3.0184550285339355,0,0
1562,3.2496800422668457,2.8567543029785156,0,0
1563,3.284219264984131,3.0285162925720215,0,0
1564,3.0268826484680176,2.8511805534362793,0,0
1565,3.322944164276123,2.9818763732910156,0,0
1566,3.814444065093994,3.346339225769043,1,1
1567,3.1545228958129883,2.7682034969329834,1,1
1568,3.533562421798706,3.0784146785736084,1,1
1569,3.9628067016601562,3.3787269592285156,0,0
1570,3.729586124420166,3.1669249534606934,0,0
1571,3.2761123180389404,2.760538101196289,0,0
1572,3.2843170166015625,2.9101181030273438,0,0
1573,3.406081438064575,3.1401121616363525,1,1
1574,3.009305477142334,2.797652006149292,1,1
1575,2.871173143386841,2.57936954498291,1,1
1576,2.8332879543304443,2.6996536254882812,0,0
1577,3.0575687885284424,2.9529073238372803,0,0
1578,3.5143110752105713,3.1781396865844727,0,0
1579,3.249830484390259,2.9304308891296387,0,0
1580,3.0477893352508545,2.7108380794525146,1,1
1581,3.8851795196533203,3.265408992767334,0,0
1582,3.4756853580474854,2.997074842453003,0,0
1583,3.6349542140960693,3.0668599605560303,1,1
1584,3.0767533779144287,2.9232125282287598,0,0
1585,3.2367300987243652,2.851024866104126,1,1
1586,3.3756496906280518,2.8212075233459473,1,1
1587,3.200145721435547,2.9146721363067627,1,1
1588,2.9562089443206787,2.6909890174865723,0,0
1589,3.0074779987335205,2.7896487712860107,1,1
1590,3.3900797367095947,3.0927441120147705,0,0
1591,3.149292230606079,2.954463005065918,0,0
1592,3.0253520011901855,2.8370094299316406,1,1
1593,3.171001672744751,2.8342740535736084,0,0
1594,3.4867796897888184,3.146608352661133,1,1
1595,3.34845232963562,3.0253849029541016,0,0
1596,3.258328914642334,2.965505361557007,1,1
1597,3.716238021850586,3.394249200820923,1,1
