step,loss
0,0.775533139705658
1,0.7052190899848938
2,0.6434782147407532
3,0.58869469165802
4,0.5400580763816833
5,0.4973006844520569
6,0.4601156711578369
7,0.4282231032848358
8,0.40123188495635986
9,0.37880784273147583
10,0.36062198877334595
11,0.34627243876457214
12,0.3353028893470764
13,0.32724103331565857
14,0.3215687870979309
15,0.3177652359008789
16,0.31531402468681335
17,0.3137257695198059
18,0.3125229775905609
19,0.31130027770996094
20,0.3097168505191803
21,0.3075329661369324
22,0.3046037554740906
23,0.3008772134780884
24,0.2963794469833374
25,0.29122453927993774
26,0.28556710481643677
27,0.2795836627483368
28,0.2734788656234741
29,0.26742953062057495
30,0.2615780532360077
31,0.25604477524757385
32,0.2508753538131714
33,0.24608491361141205
34,0.2416209727525711
35,0.2374027669429779
36,0.23333442211151123
37,0.2293051779270172
38,0.22523750364780426
39,0.221066415309906
40,0.2167743295431137
41,0.21234968304634094
42,0.20784321427345276
43,0.2032875269651413
44,0.19873736798763275
45,0.19423991441726685
46,0.18981847167015076
47,0.18549306690692902
48,0.18124867975711823
49,0.1770888715982437
50,0.17298108339309692
51,0.16891835629940033
52,0.1648876965045929
53,0.16090063750743866
54,0.15694986283779144
55,0.1530379354953766
56,0.14917854964733124
57,0.1453576534986496
58,0.14157280325889587
59,0.13780227303504944
60,0.13404493033885956
61,0.13030485808849335
62,0.12659013271331787
63,0.1229197233915329
64,0.11932016164064407
65,0.11580777913331985
66,0.11238376796245575
67,0.10904387384653091
68,0.10578500479459763
69,0.10257568955421448
70,0.09940524399280548
71,0.09627631306648254
72,0.09320557862520218
73,0.09020652621984482
74,0.08729168027639389
75,0.08446908742189407
76,0.08173608034849167
77,0.07908853888511658
78,0.07651740312576294
79,0.07401969283819199
80,0.07159481942653656
81,0.06925126165151596
82,0.06699147820472717
83,0.06481488794088364
84,0.0627179965376854
85,0.060700636357069016
86,0.05876369774341583
87,0.056908588856458664
88,0.05513788387179375
89,0.053451042622327805
90,0.05184037238359451
91,0.050301820039749146
92,0.04883509501814842
93,0.04743807762861252
94,0.04611287638545036
95,0.044860027730464935
96,0.043678272515535355
97,0.042563751339912415
98,0.0415104404091835
99,0.0405108742415905
100,0.03956596925854683
101,0.038676366209983826
102,0.03783844783902168
103,0.03705107793211937
104,0.036305058747529984
105,0.03560170531272888
106,0.03494247794151306
107,0.03432180732488632
108,0.033731989562511444
109,0.03316951543092728
110,0.03263571113348007
111,0.032129157334566116
112,0.03164128214120865
113,0.03117893636226654
114,0.030738510191440582
115,0.03031313419342041
116,0.029907377436757088
117,0.02951737865805626
118,0.029144037514925003
119,0.028791308403015137
120,0.028453998267650604
121,0.02812875807285309
122,0.027818098664283752
123,0.027522943913936615
124,0.027243545278906822
125,0.02697959914803505
126,0.02673262543976307
127,0.02650008350610733
128,0.026274388656020164
129,0.026063883677124977
130,0.02586858719587326
131,0.025689344853162766
132,0.02552074007689953
133,0.025358496233820915
134,0.02521110139787197
135,0.025075674057006836
136,0.024955222383141518
137,0.02483374811708927
138,0.02472141571342945
139,0.02462262474000454
140,0.024530654773116112
141,0.024434125050902367
142,0.024346085265278816
143,0.02426593378186226
144,0.024187656119465828
145,0.024103667587041855
146,0.024022934958338737
147,0.023947210982441902
148,0.02387092635035515
149,0.02378859743475914
150,0.02370816469192505
151,0.02362961322069168
152,0.023546434938907623
153,0.023458752781152725
154,0.023372290655970573
155,0.02328731305897236
156,0.02319377474486828
157,0.023098517209291458
158,0.02300426922738552
159,0.022907178848981857
160,0.02280181646347046
161,0.02269761636853218
162,0.022592907771468163
163,0.022476959973573685
164,0.02236228622496128
165,0.022246327251195908
166,0.022120248526334763
167,0.02199643850326538
168,0.021868117153644562
169,0.021733812987804413
170,0.0216023251414299
171,0.021460428833961487
172,0.021319841966032982
173,0.02117622084915638
174,0.021027376875281334
175,0.0208809282630682
176,0.020723966881632805
177,0.020570790395140648
178,0.020411252975463867
179,0.02025257982313633
180,0.020091690123081207
181,0.01992904208600521
182,0.01976853422820568
183,0.019604774191975594
184,0.019444968551397324
185,0.019280442968010902
186,0.0191210824996233
187,0.01895911991596222
188,0.018801378086209297
189,0.01864435523748398
190,0.01849011518061161
191,0.018339090049266815
192,0.018190927803516388
193,0.018048115074634552
194,0.017905939370393753
195,0.01776910200715065
196,0.017636161297559738
197,0.017506899312138557
198,0.01738283596932888
199,0.01726296916604042
