step,loss
0,0.592317521572113
1,0.5354790091514587
2,0.48981907963752747
3,0.45471909642219543
4,0.4293209910392761
5,0.4122362434864044
6,0.40182754397392273
7,0.3963950276374817
8,0.3942710757255554
9,0.3941774368286133
10,0.395162433385849
11,0.39643508195877075
12,0.39755794405937195
13,0.3981332778930664
14,0.39798590540885925
15,0.39712536334991455
16,0.39560070633888245
17,0.39354124665260315
18,0.39107078313827515
19,0.3883744180202484
20,0.38559749722480774
21,0.38292261958122253
22,0.38050270080566406
23,0.3784649670124054
24,0.3768884241580963
25,0.37579894065856934
26,0.37515583634376526
27,0.3748531639575958
28,0.3747645616531372
29,0.37476593255996704
30,0.374746173620224
31,0.37463510036468506
32,0.3743838369846344
33,0.37400999665260315
34,0.3735179603099823
35,0.37293633818626404
36,0.3723030984401703
37,0.3716474175453186
38,0.370993971824646
39,0.3703628182411194
40,0.36976921558380127
41,0.36924147605895996
42,0.3687926232814789
43,0.3684302270412445
44,0.36814212799072266
45,0.36791878938674927
46,0.36772820353507996
47,0.3675437867641449
48,0.36734360456466675
49,0.36711132526397705
50,0.36684074997901917
51,0.3665435016155243
52,0.36623188853263855
53,0.3659110963344574
54,0.36560532450675964
55,0.36532142758369446
56,0.3650621175765991
57,0.3648282587528229
58,0.3646147549152374
59,0.36441901326179504
60,0.3642294704914093
61,0.3640466630458832
62,0.3638552725315094
63,0.36365172266960144
64,0.3634355068206787
65,0.36320364475250244
66,0.3629608452320099
67,0.36271151900291443
68,0.3624652922153473
69,0.3622250258922577
70,0.3619939386844635
71,0.36177197098731995
72,0.3615548610687256
73,0.3613412082195282
74,0.36112433671951294
75,0.36090800166130066
76,0.3606851100921631
77,0.3604586124420166
78,0.36022958159446716
79,0.3599996268749237
80,0.3597744107246399
81,0.3595521152019501
82,0.3593354821205139
83,0.3591221570968628
84,0.35890865325927734
85,0.3586965501308441
86,0.35848289728164673
87,0.35826706886291504
88,0.35805144906044006
89,0.35783618688583374
90,0.3576197326183319
91,0.35740265250205994
92,0.3571854531764984
93,0.3569702208042145
94,0.35675516724586487
95,0.35653969645500183
96,0.3563232421875
97,0.35610637068748474
98,0.3558886647224426
99,0.3556697964668274
100,0.3554525077342987
101,0.3552340269088745
102,0.35501471161842346
103,0.3547956347465515
104,0.35457655787467957
105,0.3543567359447479
106,0.3541358709335327
107,0.3539139926433563
108,0.3536909520626068
109,0.3534669876098633
110,0.3532436490058899
111,0.35301947593688965
112,0.3527946174144745
113,0.35256901383399963
114,0.3523426353931427
115,0.3521162271499634
116,0.35189202427864075
117,0.3516697585582733
118,0.3514479100704193
119,0.35122549533843994
120,0.35100260376930237
121,0.3507792353630066
122,0.3505561351776123
123,0.35033485293388367
124,0.35011404752731323
125,0.349892795085907
126,0.34967097640037537
127,0.34944871068000793
128,0.3492259681224823
129,0.3490065038204193
130,0.34878796339035034
131,0.34856894612312317
132,0.3483511805534363
133,0.3481341302394867
134,0.34791865944862366
135,0.347703754901886
136,0.3474893569946289
137,0.34727439284324646
138,0.34705889225006104
139,0.3468443751335144
140,0.3466300070285797
141,0.34641823172569275
142,0.34620651602745056
143,0.3459957242012024
144,0.34578558802604675
145,0.34557783603668213
146,0.3453713357448578
147,0.3451649844646454
148,0.34495848417282104
149,0.34475260972976685
150,0.34454765915870667
151,0.3443433344364166
152,0.3441410958766937
153,0.3439424932003021
154,0.3437440097332001
155,0.3435455560684204
156,0.3433489501476288
157,0.34315377473831177
158,0.34295883774757385
159,0.3427642583847046
160,0.34257030487060547
161,0.34237754344940186
162,0.34218692779541016
163,0.34199631214141846
164,0.34180739521980286
165,0.3416194021701813
166,0.341432124376297
167,0.3412450850009918
168,0.3410605490207672
169,0.34088051319122314
170,0.34070315957069397
171,0.3405263125896454
172,0.3403545320034027
173,0.34018394351005554
174,0.3400142192840576
175,0.3398481011390686
176,0.3396841287612915
177,0.3395211100578308
178,0.3393615782260895
179,0.3392055630683899
180,0.3390514850616455
181,0.33889782428741455
182,0.3387446999549866
183,0.33859309554100037
184,0.3384458124637604
185,0.33830147981643677
186,0.33815890550613403
187,0.3380160629749298
188,0.33787623047828674
189,0.3377384543418884
190,0.3376033902168274
191,0.33747315406799316
192,0.33735164999961853
193,0.33723241090774536
194,0.3371143043041229
195,0.3369984030723572
196,0.3368888199329376
197,0.33677852153778076
198,0.33666861057281494
199,0.33656546473503113
