t,cka,drift,heldout_ce
100,,,3.4041370153427124
200,,,3.387578547000885
300,1.0,0.0,3.4071589708328247
400,0.9988950505807878,0.0011049494192122422,3.388670414686203
500,0.9975528877613256,0.0024471122386744426,3.396468549966812
600,0.9970960476005984,0.002903952399401555,3.3882904946804047
700,0.9970260386056043,0.002973961394395652,3.3971676230430603
800,0.9969411392524766,0.003058860747523373,3.3905113637447357
900,0.9966529142261066,0.003347085773893421,3.3989167511463165
1000,0.9973173143141628,0.002682685685837183,3.3875366151332855
1100,0.9962464878452356,0.0037535121547643824,3.380048006772995
1200,0.9958068124556013,0.00419318754439868,3.4102219939231873
1300,0.9952657135754415,0.0047342864245585314,3.380982756614685
1400,0.9954665663052956,0.004533433694704381,3.3838003277778625
1500,0.995620322885105,0.004379677114894953,3.392098516225815
1600,0.9965293955961222,0.0034706044038778083,3.3845319151878357
1700,0.9959591813847803,0.004040818615219655,3.380331724882126
1800,0.9945396713033967,0.005460328696603289,3.3849741220474243
1900,0.9932327635989309,0.006767236401069132,3.3897947669029236
2000,0.9948400508291336,0.005159949170866374,3.395573765039444
2100,0.9965101490207067,0.0034898509792933297,3.3682676553726196
2200,0.9930991068168128,0.006900893183187207,3.382434844970703
2300,0.991732139484072,0.008267860515927983,3.3946254551410675
2400,0.9936484693249357,0.006351530675064332,3.379416197538376
2500,0.9916256599103677,0.008374340089632337,3.371373564004898
2600,0.9906984314473968,0.009301568552603223,3.393513023853302
2700,0.9930810170276182,0.006918982972381804,3.3739170730113983
2800,0.9938738488462576,0.006126151153742376,3.3746378421783447
2900,0.9921530239616223,0.007846976038377695,3.379790097475052
3000,0.9923726672791896,0.007627332720810398,3.376896619796753
3100,0.9895829146261775,0.010417085373822466,3.394578605890274
3200,0.9936407950860899,0.006359204913910066,3.38238662481308
3300,0.9914738078639682,0.008526192136031785,3.3733954429626465
3400,0.9923271065803344,0.007672893419665594,3.379777580499649
3500,0.9920760121737403,0.007923987826259693,3.3849018812179565
3600,0.9942634422558662,0.005736557744133841,3.373854100704193
3700,0.995246729958434,0.0047532700415660045,3.3785456120967865
3800,0.9946319687917367,0.005368031208263346,3.3730589747428894
3900,0.9944044390161733,0.005595560983826742,3.4047667384147644
4000,0.9942350760377449,0.005764923962255142,3.373163104057312
4100,0.9925595097791713,0.0074404902208287105,3.3748393654823303
4200,0.9935324817477548,0.00646751825224523,3.3989186584949493
