t,cka,drift,heldout_loss
100,,,3.4766803085803986
200,,,3.507709503173828
300,1.0,0.0,3.5030882954597473
400,0.9407575513206696,0.05924244867933037,3.493261158466339
500,0.9574799172186237,0.04252008278137631,3.4515151977539062
600,0.9622803484274001,0.03771965157259993,3.4428830444812775
700,0.9755628479411645,0.024437152058835454,3.432471752166748
800,0.9390582371028309,0.06094176289716913,3.463528335094452
900,0.9616793250135948,0.038320674986405234,3.412215620279312
1000,0.9448731455586636,0.05512685444133636,3.4076971113681793
1100,0.9533484841867363,0.046651515813263655,3.38625368475914
1200,0.9528730582874024,0.04712694171259757,3.3864005506038666
1300,0.9449689154690644,0.05503108453093564,3.3753560185432434
1400,0.9484861283821676,0.051513871617832385,3.39702832698822
1500,0.9551663216982262,0.04483367830177376,3.377171367406845
1600,0.9520455328858906,0.047954467114109445,3.3686367869377136
1700,0.9592300324226734,0.04076996757732665,3.3471763730049133
1800,0.9524238601696716,0.04757613983032838,3.348233789205551
1900,0.951474783944466,0.04852521605553395,3.3325431048870087
2000,0.9397291384808245,0.06027086151917549,3.3251655995845795
2100,0.9387625524201483,0.06123744757985172,3.3289370834827423
2200,0.9441720927800945,0.05582790721990549,3.33194637298584
2300,0.9512818213584588,0.048718178641541154,3.3469459414482117
2400,0.944211347874369,0.055788652125631,3.326546460390091
2500,0.9249585691378389,0.07504143086216108,3.3205316364765167
2600,0.9372652037716898,0.06273479622831024,3.3130989372730255
2700,0.9434008179310402,0.05659918206895975,3.2973123490810394
2800,0.9495846188073275,0.050415381192672526,3.288351356983185
2900,0.9443587658788947,0.05564123412110533,3.3022552132606506
3000,0.9420489345372252,0.05795106546277484,3.2860380709171295
3100,0.9498854001726069,0.05011459982739308,3.2866391241550446
3200,0.9568850222896825,0.04311497771031747,3.308413803577423
3300,0.9456844408827606,0.0543155591172394,3.312371701002121
3400,0.9490623687272528,0.0509376312727472,3.3150706589221954
3500,0.9476328622976871,0.05236713770231294,3.3162756264209747
3600,0.9422721169263316,0.057727883073668385,3.322378009557724
3700,0.9522920209582255,0.047707979041774484,3.3122271299362183
3800,0.9484212488764909,0.05157875112350907,3.2868895828723907
3900,0.9506129192563441,0.04938708074365594,3.306299924850464
4000,0.9466170462572208,0.05338295374277924,3.2983882427215576
4100,0.9500350450481042,0.04996495495189579,3.3409175276756287
4200,0.9485704996345914,0.05142950036540861,3.3071423768997192
4300,0.9509827940558567,0.04901720594414327,3.3322120308876038
4400,0.9519927210862492,0.048007278913750784,3.307493031024933
4500,0.9502493848262,0.04975061517379997,3.3219482004642487
4600,0.9531120926255285,0.04688790737447146,3.3012696504592896
4700,0.956704871349459,0.04329512865054097,3.289153575897217
4800,0.9490375192337736,0.05096248076622645,3.305154025554657
4900,0.9459169200263161,0.05408307997368389,3.285644382238388
5000,0.9541276800398026,0.04587231996019736,3.3028337359428406
5100,0.9501818628334373,0.04981813716656269,3.2758216857910156
5200,0.948861769338594,0.05113823066140599,3.2817261815071106
5300,0.9401561333856582,0.05984386661434182,3.289337307214737
5400,0.9403645719223851,0.059635428077614905,3.294630229473114
5500,0.9491880749518116,0.05081192504818843,3.2699839770793915
5600,0.9498738579744497,0.050126142025550324,3.286285847425461
5700,0.9456268531669768,0.05437314683302319,3.267456591129303
5800,0.9501818381528178,0.04981816184718224,3.278122305870056
5900,0.9515825018045396,0.04841749819546037,3.2736463844776154
6000,0.9519402496222577,0.04805975037774235,3.2793464958667755
6100,0.9533468439941584,0.046653156005841634,3.2900065183639526
6200,0.9561095621489957,0.04389043785100433,3.307896912097931
6300,0.9449169538091603,0.0550830461908397,3.286544233560562
6400,0.9454699168260472,0.054530083173952804,3.286753088235855
6500,0.9458385360673456,0.05416146393265442,3.287406623363495
6600,0.9506880660670551,0.04931193393294486,3.2628445625305176
6700,0.948119019901241,0.051880980098758966,3.270415246486664
6800,0.9463081026194425,0.05369189738055746,3.300571858882904
6900,0.9474612905274676,0.05253870947253236,3.278781473636627
7000,0.9438658612613501,0.05613413873864992,3.26679265499115
7100,0.945838607065187,0.054161392934813035,3.2956465780735016
7200,0.9470334204331521,0.052966579566847916,3.2722608745098114
7300,0.9488832730689953,0.051116726931004663,3.2681594789028168
7400,0.9503860482406568,0.049613951759343244,3.2883556187152863
7500,0.9501838531750224,0.04981614682497759,3.2748609483242035
7600,0.9406683487036968,0.059331651296303245,3.2586887180805206
7700,0.944503248315685,0.055496751684315004,3.268036037683487
7800,0.9513056007747972,0.0486943992252028,3.2506908178329468
7900,0.9391254705431639,0.060874529456836135,3.2995107769966125
8000,0.9496548659914908,0.05034513400850915,3.275640606880188
8100,0.9413910208548996,0.05860897914510044,3.272819012403488
8200,0.94267371680123,0.05732628319876998,3.276339441537857
8300,0.9469088881671409,0.053091111832859084,3.267854481935501
8400,0.9488294129922223,0.05117058700777766,3.266951471567154
8500,0.9507604709040451,0.04923952909595486,3.2450369000434875
8600,0.9526935949022183,0.04730640509778172,3.2807411551475525
8700,0.9501973355038755,0.04980266449612447,3.260938912630081
8800,0.9492120695723067,0.05078793042769325,3.315790116786957
8900,0.9491215399436251,0.05087846005637486,3.261883556842804
9000,0.9466061159047813,0.053393884095218724,3.279525101184845
9100,0.9383614700227499,0.061638529977250056,3.2575477063655853
9200,0.9437664251617556,0.05623357483824443,3.3137016594409943
9300,0.9357788602084148,0.06422113979158517,3.2549822628498077
9400,0.9443411562090646,0.05565884379093544,3.2723532021045685
9500,0.9454956974191261,0.05450430258087391,3.269461542367935
9600,0.944955408212454,0.05504459178754595,3.2549438774585724
9700,0.9468313833301591,0.05316861666984085,3.2616297602653503
9800,0.9494750564191051,0.05052494358089488,3.2508280277252197
9900,0.9344454075375875,0.06555459246241246,3.2779966592788696
10000,0.9400773853216464,0.05992261467835358,3.2761266827583313
