t,cka,drift,heldout_ce
100,,,3.4202293157577515
200,,,3.4233694672584534
300,1.0,0.0,3.418105274438858
400,0.9993419551884296,0.0006580448115703907,3.4210928678512573
500,0.9989879641000503,0.0010120358999496926,3.4215576350688934
600,0.9990990703645715,0.0009009296354285379,3.4291434288024902
700,0.9985716173251384,0.0014283826748615613,3.4207255244255066
800,0.9980844411125379,0.0019155588874620877,3.413045972585678
900,0.9968713277410145,0.0031286722589854987,3.413455903530121
1000,0.997234512909759,0.0027654870902410478,3.403826057910919
1100,0.9969981686368308,0.0030018313631692273,3.4001699090003967
1200,0.9968601141271537,0.003139885872846304,3.4096527993679047
1300,0.9970181854838458,0.002981814516154202,3.384290426969528
1400,0.9966749165015232,0.003325083498476822,3.396507292985916
1500,0.996318241694314,0.003681758305685956,3.400084227323532
1600,0.9965985906543788,0.0034014093456211647,3.40147265791893
1700,0.996205768431233,0.0037942315687670147,3.393323630094528
1800,0.9969375747877117,0.003062425212288278,3.405157446861267
1900,0.9960781755545989,0.003921824445401123,3.400273233652115
2000,0.9963955518409654,0.003604448159034601,3.390772044658661
2100,0.9973984654399694,0.0026015345600306494,3.388123959302902
2200,0.9961423982166879,0.00385760178331207,3.3942499458789825
2300,0.9951773553097748,0.004822644690225197,3.4045898020267487
2400,0.9952722693617536,0.004727730638246386,3.400961548089981
2500,0.9965185808633068,0.003481419136693198,3.395780771970749
2600,0.995912166689599,0.004087833310400968,3.4082652628421783
2700,0.9971996340466368,0.002800365953363193,3.393751472234726
2800,0.9972627550164396,0.0027372449835604273,3.395331233739853
2900,0.996363312608893,0.0036366873911070074,3.392740696668625
3000,0.9972160524628382,0.002783947537161824,3.391830712556839
3100,0.9964766863064772,0.003523313693522767,3.404514402151108
3200,0.9962325387877584,0.003767461212241585,3.3935374915599823
3300,0.9962952538388274,0.0037047461611725563,3.3896912932395935
3400,0.9964247851279361,0.0035752148720639143,3.3936245143413544
3500,0.9963360127921427,0.003663987207857322,3.391812801361084
3600,0.9971390689402031,0.0028609310597969007,3.3865147531032562
3700,0.9967765427664889,0.00322345723351114,3.4077434837818146
3800,0.9960642360909097,0.00393576390909034,3.386187642812729
3900,0.9964251778467621,0.0035748221532379,3.412044435739517
4000,0.9966446141327886,0.0033553858672114023,3.3876772820949554
4100,0.9971167044369739,0.0028832955630261337,3.397934466600418
4200,0.9970690406781715,0.002930959321828519,3.3881527185440063
4300,0.9961229495412458,0.0038770504587541943,3.3846254348754883
4400,0.9971317148693738,0.0028682851306262025,3.384519726037979
4500,0.996464088786902,0.003535911213098042,3.4020596742630005
4600,0.9966687386796105,0.0033312613203895225,3.4005966782569885
4700,0.9966984988531826,0.003301501146817376,3.3835451006889343
4800,0.9970735097486454,0.0029264902513546076,3.3745396733283997
4900,0.997401481086863,0.0025985189131370046,3.3898975253105164
5000,0.9974024900403158,0.002597509959684219,3.388530820608139
5100,0.9967163657564042,0.00328363424359579,3.383532553911209
5200,0.9961782396860535,0.003821760313946543,3.3885981142520905
5300,0.9966301145500093,0.0033698854499907283,3.38459375500679
5400,0.9969263724667677,0.0030736275332322593,3.403330296278
5500,0.9971535182426212,0.0028464817573787826,3.3821499347686768
5600,0.9974946043170002,0.002505395682999789,3.3859080970287323
5700,0.9975795655421329,0.0024204344578671044,3.3803700506687164
5800,0.9969878577393072,0.003012142260692796,3.37625852227211
5900,0.9977053342093734,0.0022946657906266488,3.38436296582222
6000,0.9977080009149085,0.0022919990850914784,3.3852836191654205
6100,0.9973904011292742,0.00260959887072576,3.3852986097335815
6200,0.9947305118610106,0.00526948813898942,3.3701906204223633
6300,0.9955784541682078,0.004421545831792217,3.3727456629276276
6400,0.9956735953236442,0.004326404676355811,3.393211543560028
6500,0.9945247713169658,0.005475228683034183,3.4009602665901184
6600,0.9945362629208405,0.005463737079159481,3.40352326631546
6700,0.9955335510149254,0.004466448985074645,3.388664960861206
6800,0.9960941761246878,0.003905823875312242,3.381343811750412
6900,0.9955419966875149,0.004458003312485137,3.384372115135193
7000,0.9951563189317878,0.004843681068212202,3.3773128986358643
7100,0.9951758263619069,0.0048241736380930655,3.380522757768631
7200,0.9952489122849059,0.004751087715094138,3.3903702795505524
7300,0.9937888390978399,0.006211160902160118,3.3931035101413727
7400,0.9942826749207684,0.005717325079231617,3.393321841955185
7500,0.9946072864055032,0.0053927135944967786,3.379604995250702
7600,0.9950782336398645,0.004921766360135527,3.3880843222141266
7700,0.9947787327473114,0.005221267252688566,3.3822131752967834
7800,0.9956899846104332,0.004310015389566768,3.384500801563263
7900,0.9959361417724837,0.004063858227516315,3.388488680124283
8000,0.9960161022541503,0.003983897745849729,3.3822096586227417
8100,0.9963666339736477,0.003633366026352336,3.385163366794586
8200,0.996129369764503,0.0038706302354970523,3.380939543247223
8300,0.9965272239284969,0.003472776071503092,3.379849284887314
8400,0.9961844980094254,0.0038155019905745657,3.391571968793869
8500,0.9967883946072071,0.00321160539279286,3.3869245648384094
8600,0.9965378461536762,0.0034621538463237567,3.388063430786133
8700,0.9963386499082603,0.0036613500917397346,3.3871748447418213
8800,0.9961069764626904,0.003893023537309581,3.379829704761505
8900,0.9954843327862413,0.004515667213758734,3.389914959669113
9000,0.9960457217688122,0.003954278231187769,3.382307529449463
9100,0.9969671343300046,0.003032865669995388,3.377992659807205
9200,0.9963414627639947,0.003658537236005288,3.384113907814026
9300,0.9958040092524196,0.004195990747580369,3.408374607563019
9400,0.9954540723192233,0.004545927680776662,3.4035196006298065
9500,0.9957864341109164,0.004213565889083615,3.3921177983283997
9600,0.9969600040044603,0.0030399959955397238,3.391449123620987
9700,0.9965861732593079,0.0034138267406921274,3.389089733362198
9800,0.9944171079318728,0.005582892068127232,3.382222980260849
9900,0.9969540520147823,0.003045947985217734,3.3761437833309174
10000,0.9963235833677926,0.003676416632207413,3.3867559731006622
